     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   39.,    1.0,   0.40,    0.0,    0.0, -0.051,   0.20,   0.20,  0.042, 
   35.,    0.0,   0.27, -0.031, -0.076, -0.044, -0.066, -0.076, -0.049, 
   64.,    3.0,   0.99, -0.0080, 0.0030, 0.0074, -0.013, -0.013, -0.0073, 
   16.,    4.0,   0.31,  0.021,  -0.14,  -0.14, -0.066,  -0.10, -0.078, 
   16.,    1.0,   0.60,    0.0,  -0.10,  -0.10, -0.0020,    0.0, -0.042, 
   51.,    2.0,   0.75, -0.062,  -0.12,  0.070, -0.063,  -0.12, -0.050, 
   6.0,    3.0,    1.0, -0.0045, 0.0015, 0.0013, -0.016, -0.017, 0.00048, 
   60.,    5.0,    4.0,   0.70,  -0.71,   0.56,   0.40,  -0.11,   0.37, 
   58.,    4.0,    0.0,   0.96,   0.53,    2.1,   0.24,   0.24,   0.28, 
   72.,    1.0,   0.70,    0.0,   0.10,  0.072,  -0.10,  -0.10, -0.080, 
   46.,    2.0,   0.62,   0.19,    0.0,  0.022,  0.063,    0.0,  0.041, 
   11.,    4.0,   0.53,  -0.17,  -0.29,  -0.69,  -0.29,  -0.33,  -0.26, 
   40.,    1.0,   0.60,  0.050,    0.0, -0.012, -0.0020,    0.0, -0.022, 
   99.,    5.0,    3.2,  -0.40,  -0.13,  -0.33,    1.1,   0.63,   -1.1, 
   69.,    2.0,   0.50,   0.31,   0.12,   0.14,   0.19,   0.12,   0.20, 
   84.,    2.0,   0.62,   0.12,    0.0,   0.15,  0.063,    0.0,  0.065, 
   37.,    3.0,   0.97, 0.0017, -0.022, -0.0086, 0.0088, 0.0080, 0.0060, 
   61.,    4.0,    0.0,   0.16,   0.39,   0.51,   0.24,   0.24,   0.18, 
   89.,    4.0,   0.31,  -0.15, -0.010,  -0.28, -0.072,  -0.11, -0.056, 
   30.,    5.0,    1.0,    1.3,    1.7,    4.2,    3.4,    2.9,    1.2, 
   29.,    0.0,   0.13, -0.025, -0.034,  0.029,  0.076,  0.065,  0.054, 
   13.,    5.0,    7.0,   -2.9,   -2.4,   -2.3,   -2.7,   -3.1,   -1.6, 
   52.,    4.0,  0.055,   0.10, -0.055, -0.077,   0.19,   0.18,   0.17, 
   4.0,    0.0,   0.28, -0.056, -0.097,  0.058, -0.083, -0.093, -0.066, 
   22.,    0.0,   0.19, -0.013, 0.0092, 0.0044, 0.0075, -0.0030,  0.025, 
   29.,    5.0,    1.7,   0.70,   0.29,    1.1,    2.7,    2.1,   0.44, 
   20.,    1.0,   0.80,   0.10,    0.0,   0.17,  -0.20,  -0.20,  0.073, 
   91.,    3.0,   0.98, -0.0097,  0.016, 0.0068, 0.0052, 0.0045, -0.0049, 
   14.,    0.0,   0.22, -0.039, -0.045, -0.0097, -0.016, -0.026, -0.022, 
   71.,    4.0,   0.30, -0.060, -0.032, -0.032, -0.059, -0.096, -0.059, 
   62.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.059, 
   88.,    0.0,   0.17,  -0.14, 0.00060,  -0.20,  0.033,  0.022, 0.0026, 
   90.,    5.0,    2.7,  -0.31,  -0.70,  -0.75,    1.6,    1.1,  -0.61, 
   67.,    4.0,   0.54,  -0.22,  -0.28, -0.088,  -0.30,  -0.33,  -0.28, 
   76.,    0.0,   0.17, -0.037, -0.025, -0.018,  0.033,  0.022,  0.025, 
   90.,    3.0,   0.97, -0.0042, -0.015, -0.0063,  0.011,  0.010, 0.0022, 
   36.,    2.0,   0.62,  0.062,   0.12,   0.26,  0.063,    0.0,  0.047, 
   67.,    1.0,   0.70,  0.050,    0.0,  0.042,  -0.10,  -0.10, -0.0064, 
   60.,    2.0,   0.62,   0.12,   0.38,  0.061,  0.063,    0.0,  0.067, 
   72.,    5.0,    4.6,   0.58,    2.4,   0.80,  -0.28,  -0.79,   0.79, 
   50.,    0.0,   0.28, -0.095,  -0.12, -0.061, -0.075, -0.085, -0.062, 
   90.,    2.0,   0.62,    0.0,    0.0, 0.0096,  0.063,    0.0,  0.077, 
   59.,    2.0,   0.88,  -0.19,    0.0,  0.055,  -0.19,  -0.25,  -0.19, 
   36.,    2.0,   0.62,  0.062,   0.12,   0.26,  0.063,    0.0,  0.047, 
   99.,    2.0,   0.62,    0.0,    0.0,  0.083,  0.063,    0.0,  0.073, 
   33.,    3.0,   0.98, 0.0097, 0.0030,  0.016, 0.0062, 0.0055, 0.0051, 
   81.,    2.0,   0.62,  0.062,   0.12,  0.076,  0.063,    0.0,  0.068, 
   53.,    3.0,   0.99,  0.013, -0.0040, -0.024, -0.0048, -0.0055,  0.025, 
   79.,    5.0,    2.8,  -0.67,   0.98,   0.41,    1.6,    1.1,   0.48, 
   64.,    5.0,    5.5,  -0.28,  -0.27,   -1.8,   -1.2,   -1.6, -0.087, 
   76.,    3.0,   0.97, -0.00075, -0.0025, 0.0014, 0.0077, 0.0070, 0.0025, 
   62.,    3.0,    1.0, -0.0055, -0.0020, -0.0020, -0.017, -0.018, -0.014, 
   17.,    5.0,    2.2,   0.58,    1.2,   0.74,    2.1,    1.6,  -0.12, 
   2.0,    0.0,   0.22, -0.013, -0.056, -0.0046, -0.023, -0.033, -0.0060, 
   35.,    1.0,   0.80,    0.0,    0.0,  0.032,  -0.20,  -0.20,  0.040, 
   66.,    3.0,   0.98, 0.0055,  0.017, 0.0053, 0.00071,    0.0, 0.0012, 
   57.,    1.0,   0.70,  0.050,   0.10, -0.0036,  -0.10,  -0.10, -0.059, 
   11.,    5.0,    8.6,  -0.34,   -1.7,  -0.93,   -4.3,   -4.8,   -1.1, 
   4.0,    3.0,    1.0, -0.0025, 0.00050, 0.0032, -0.014, -0.015, -0.0049, 
   92.,    4.0,   0.38,  0.026,  -0.21,  0.052,  -0.14,  -0.18,  -0.22, 
   92.,    1.0,   0.50,   0.10,   0.10,  -0.11,  0.099,   0.10,  0.084, 
   63.,    0.0,   0.20, -0.075, -0.081, -0.051, -0.0037, -0.014, -0.032, 
   7.0,    4.0,   0.46,   0.21,  -0.22,  -0.36,  -0.22,  -0.25,  -0.22, 
   64.,    2.0,   0.62,   0.12,    0.0, -0.032,  0.063,    0.0,  0.056, 
   78.,    5.0,    3.4,  -0.58,   -1.2,   -2.4,   0.94,   0.44,   -1.3, 
   2.0,    4.0,   0.26,  0.061,   0.28,   0.46, -0.017, -0.054, 0.0092, 
   76.,    3.0,   0.97, -0.00075, -0.0025, 0.0014, 0.0077, 0.0070, 0.0025, 
   56.,    5.0,    4.3,    1.2,   0.90,    2.6,  0.033,  -0.48,    2.2, 
   47.,    0.0,   0.22,  0.012, -0.018,  0.037, -0.020, -0.030, -0.00072, 
   57.,    4.0,    0.0,   0.32,    0.0,  -0.41,   0.24,   0.24,   0.28, 
   86.,    1.0,   0.60,   0.15,   0.20, 0.0091, -0.0020,    0.0, 0.0018, 
   60.,    3.0,    1.0, -0.014, -0.022, -0.028, -0.016, -0.017, -0.019, 
   35.,    1.0,   0.80,    0.0,    0.0,  0.032,  -0.20,  -0.20,  0.040, 
   32.,    1.0,   0.80,    0.0,  -0.20,  -0.14,  -0.20,  -0.20,  -0.19, 
   59.,    3.0,   0.98, -0.010, -0.0095, -0.0032, -0.00030, -0.0010, -0.0070, 
   51.,    3.0,   0.96, 0.0037, -0.012, -0.018,  0.019,  0.018,  0.011, 
   25.,    3.0,    1.0, -0.0060, -0.0080, -0.0059, -0.018, -0.018, -0.0074, 
   28.,    0.0,   0.32, -0.091,  -0.15,  0.088,  -0.12,  -0.13,  -0.13, 
   83.,    4.0,    0.0,   0.16,   0.18,  0.092,   0.24,   0.24,   0.22, 
   68.,    0.0,  0.092, 0.0088,  0.034,  0.061,   0.11,  0.099,  0.098, 
   39.,    4.0,    0.0,    0.0,    0.0,   0.33,   0.24,   0.24,   0.21, 
   53.,    5.0,    9.6,   -3.1,   -3.5,   -4.8,   -5.3,   -5.8,   -2.2, 
   10.,    3.0,   0.98, -0.0065, -0.0030, -0.012, 0.0032, 0.0025, -0.0025, 
   90.,    1.0,   0.40,  0.050,   0.10, -0.078,   0.20,   0.20,  0.091, 
   31.,    5.0,    3.7,   0.42,  -0.98,  -0.95,   0.62,   0.12,  -0.52, 
   18.,    0.0,   0.27, -0.088, 0.0084, -0.030, -0.072, -0.082, -0.053, 
   53.,    4.0,   0.96,  -0.60,  -0.96,   -10.,  -0.73,  -0.76,  -0.58, 
   49.,    2.0,   0.88,  -0.19,    0.0, 0.0025,  -0.19,  -0.25,  -0.18, 
   67.,    0.0,   0.21,  0.059, -0.0080, -0.080, -0.011, -0.021, 0.0064, 
   29.,    3.0,   0.96, -0.0060, 0.0090, -0.024,  0.022,  0.021,  0.012, 
   34.,    3.0,    1.0, -0.0050, 0.0010, 0.00021, -0.017, -0.017, -0.0038, 
   34.,    5.0,    6.9,    1.9,    1.7,    2.1,   -2.6,   -3.1,   0.68, 
   55.,    3.0,   0.98, 0.0085, 0.00050, 0.0072, 0.0037, 0.0030, 0.0043, 
   47.,    0.0,   0.22,  0.012, -0.018,  0.037, -0.020, -0.030, -0.00072, 
   68.,    3.0,   0.97, -0.013, -0.0090, -0.010,  0.013,  0.012, 0.00084, 
   26.,    4.0,   0.12,   0.15,   0.28,   0.24,   0.12,   0.11,  0.081, 
   32.,    1.0,   0.80,    0.0,  -0.20,  -0.14,  -0.20,  -0.20,  -0.19, 
   44.,    2.0,   0.75, -0.062,   0.25,   0.11, -0.063,  -0.12, -0.053, 
   21.,    2.0,   0.88,  -0.12,   0.12,  -0.16,  -0.19,  -0.25,  -0.16, 
   68.,    4.0,    0.0,    0.0,    0.0,  0.056,   0.24,   0.24,   0.20, 
   42.,    2.0,   0.88,  -0.19,    0.0, -0.099,  -0.19,  -0.25,  -0.20, 
   25.,    4.0,    0.0,   0.36,   0.35,   0.13,   0.24,   0.24,   0.28, 
   3.0,    2.0,   0.62,   0.12,   0.12,   0.14,  0.063,    0.0,   0.11, 
   88.,    3.0,   0.95, -0.0025, 0.0025,  0.021,  0.028,  0.027,  0.017, 
   54.,    0.0,   0.14, -0.0099,  0.030,  0.048,  0.060,  0.049,  0.051, 
   58.,    1.0,    1.0,  -0.20,  -0.20,   0.36,  -0.41,  -0.40,  0.087, 
   71.,    4.0,   0.30, -0.060, -0.032, -0.032, -0.059, -0.096, -0.059, 
   58.,    3.0,    1.0, 0.0015, -0.00050,  0.020, -0.017, -0.018,  0.021, 
   36.,    0.0,   0.22, -0.082, -0.039, -0.021, -0.015, -0.025, -0.0025, 
   61.,    5.0,    2.5, -0.075,   0.85,   0.13,    1.8,    1.3,   0.72, 
   99.,    2.0,   0.62,    0.0,    0.0,  0.083,  0.063,    0.0,  0.073, 
   15.,    4.0,    0.0,   0.29,    0.0,  -0.50,   0.24,   0.24,   0.18, 
   97.,    0.0,   0.22, -0.085,  -0.19,  -0.17, -0.016, -0.026, -0.020, 
   95.,    4.0,   0.16,   0.48,   0.36,   0.24,  0.078,  0.073,  0.093, 
   89.,    1.0,   0.40,   0.15,    0.0,  0.067,   0.20,   0.20,   0.11, 
   42.,    2.0,   0.88,  -0.19,    0.0, -0.099,  -0.19,  -0.25,  -0.20, 
   37.,    2.0,   0.75, -0.062,  -0.12,  -0.29, -0.063,  -0.12, -0.050, 
   95.,    4.0,   0.16,   0.48,   0.36,   0.24,  0.078,  0.073,  0.093, 
   48.,    4.0,    0.0,   0.16,    0.0,   0.16,   0.24,   0.24,   0.18, 
   13.,    4.0,    0.0,   0.36,   0.72,    1.2,   0.24,   0.24,   0.27, 
   95.,    0.0,   0.19, -0.014, -0.030,  0.025, 0.0071, -0.0035,  0.019, 
   98.,    3.0,   0.96, 0.0062,  0.021,  0.020,  0.026,  0.025,  0.014, 
   79.,    3.0,   0.95,  0.016,  0.028, 0.0065,  0.031,  0.030,  0.023, 
   69.,    0.0,   0.31,  -0.13, -0.086, -0.097,  -0.11,  -0.12,  -0.12, 
   0.0,    4.0,   0.38, -0.056,  0.018,  -0.79,  -0.14,  -0.17,  -0.11, 
   16.,    4.0,   0.31,  0.021,  -0.14,  -0.14, -0.066,  -0.10, -0.078, 
   35.,    5.0,    7.7,   -1.5,   0.41,   -1.5,   -3.4,   -3.9,   -1.3, 
   88.,    5.0,    2.1,  -0.28,   -1.1,   -6.2,    2.2,    1.7,   -1.1, 
   11.,    1.0,   0.90,  0.050,  -0.10,   0.14,  -0.31,  -0.30, 0.0028, 
   70.,    3.0,   0.98,  0.011,  0.015, 0.0019, -0.00080, -0.0015, 0.0081, 
   85.,    1.0,   0.80,  -0.10,    0.0,  0.024,  -0.20,  -0.20, -0.048, 
   26.,    0.0,   0.14, -0.011,  0.060,  0.020,  0.059,  0.048,  0.048, 
   26.,    4.0,   0.12,   0.15,   0.28,   0.24,   0.12,   0.11,  0.081, 
   34.,    1.0,   0.90,  -0.15,  -0.10,  -0.13,  -0.31,  -0.30,  -0.12, 
   24.,    4.0,   0.10,   0.31,   0.42,   0.59,   0.14,   0.14,   0.13, 
   90.,    5.0,    2.7,  -0.31,  -0.70,  -0.75,    1.6,    1.1,  -0.61, 
   99.,    2.0,   0.62,    0.0,    0.0,  0.083,  0.063,    0.0,  0.073, 
   79.,    2.0,   0.75, -0.062,  -0.12, -0.076, -0.063,  -0.12, -0.051, 
   24.,    4.0,   0.10,   0.31,   0.42,   0.59,   0.14,   0.14,   0.13, 
   52.,    2.0,   0.62,  0.062,    0.0,  -0.14,  0.063,    0.0,  0.076, 
   64.,    0.0,   0.19,  0.027, -0.018,  0.055,  0.015, 0.0045,  0.029, 
   29.,    1.0,   0.40,    0.0,    0.0,   0.14,   0.20,   0.20,  0.018, 
   36.,    1.0,   0.50,   0.10,  -0.10,    0.0,  0.099,   0.10,  0.052, 
   68.,    5.0,    2.0,   0.44,  -0.29, -0.027,    2.4,    1.9,   0.14, 
   97.,    2.0,   0.62, -0.062,    0.0,  -0.54,  0.063,    0.0,  0.080, 
   78.,    4.0,    0.0,   0.24,   0.30,   0.64,   0.24,   0.24,   0.23, 
   85.,    3.0,   0.99, 0.0020, 0.0080, 0.0073, -0.0098, -0.010, 0.0011, 
   53.,    2.0,   0.62,   0.19,   0.12,    1.0,  0.063,    0.0,  0.057, 
   89.,    1.0,   0.40,   0.15,    0.0,  0.067,   0.20,   0.20,   0.11, 
   89.,    5.0,    3.1,   0.43,   0.13,  -0.65,    1.3,   0.76,  -0.95, 
   0.0,    5.0,    5.2,  0.086,   0.27,  -0.23,  -0.88,   -1.4,   0.19, 
   54.,    5.0,    3.2,  0.026, -0.075,  -0.13,    1.1,   0.60, -0.024, 
   46.,    3.0,    1.0, -0.0060, -0.0020, -0.0072, -0.016, -0.016, -0.011, 
   51.,    2.0,   0.75, -0.062,  -0.12,  0.070, -0.063,  -0.12, -0.050, 
   7.0,    3.0,   0.98, 0.0040,  0.012,  0.016, -0.00080, -0.0015, 0.0025, 
   6.0,    5.0,    7.7,   -1.5, -0.025,   -1.7,   -3.4,   -3.8,   -1.2, 
   68.,    2.0,   0.75,  -0.19,  -0.12, -0.089, -0.063,  -0.12, -0.039, 
   97.,    2.0,   0.62, -0.062,    0.0,  -0.54,  0.063,    0.0,  0.080, 
   29.,    5.0,    1.7,   0.70,   0.29,    1.1,    2.7,    2.1,   0.44, 
   25.,    4.0,    0.0,   0.36,   0.35,   0.13,   0.24,   0.24,   0.28, 
   86.,    5.0,    4.3,   0.30,   0.56,  -0.78, -0.0045,  -0.51, -0.026, 
   62.,    3.0,    1.0, -0.0055, -0.0020, -0.0020, -0.017, -0.018, -0.014, 
   61.,    1.0,   0.50, -0.050,   0.20,  -0.37,  0.099,   0.10, -0.028, 
   12.,    1.0,   0.50,   0.10,    0.0,  0.040,  0.099,   0.10,  0.050, 
   14.,    3.0,   0.98, 0.0077, 0.0025,  0.012, 0.0057, 0.0050, 0.0036, 
   23.,    0.0,  0.084,  0.069,  0.070,   0.14,   0.12,   0.11,   0.12, 
   23.,    2.0,   0.88,  -0.19,  -0.12,  -0.26,  -0.19,  -0.25,  -0.19, 
   39.,    3.0,   0.97, -0.014, -0.0025,  0.014, 0.0083, 0.0075, -0.0034, 
   24.,    3.0,   0.98, -0.0052, -0.0085, 0.0030, 0.0017, 0.0010, -0.00085, 
   29.,    2.0,   0.75,  -0.31,  -0.12, -0.074, -0.063,  -0.12, -0.030, 
   6.0,    5.0,    7.7,   -1.5, -0.025,   -1.7,   -3.4,   -3.8,   -1.2, 
   42.,    1.0,   0.50,   0.10,    0.0,  0.074,  0.099,   0.10,  0.050, 
   23.,    4.0,   0.45,  -0.21,  -0.11,  -0.68,  -0.21,  -0.24,  -0.32, 
   23.,    2.0,   0.88,  -0.19,  -0.12,  -0.26,  -0.19,  -0.25,  -0.19, 
   73.,    1.0,   0.50,   0.10,  -0.10,  0.035,  0.099,   0.10,  0.051, 
   90.,    4.0,    0.0,   0.16,   0.31,   0.18,   0.24,   0.24,   0.21, 
   87.,    5.0,    4.1,    1.1,  -0.86,   -1.5,   0.24,  -0.27,   0.21, 
   77.,    4.0,   0.18, -0.019,  -0.18,  -0.19,  0.064,  0.060,  0.022, 
   14.,    3.0,   0.98, 0.0077, 0.0025,  0.012, 0.0057, 0.0050, 0.0036, 
   77.,    1.0,   0.50,    0.0,    0.0, 0.00094,  0.099,   0.10,  0.019, 
   19.,    0.0,   0.15, -0.018, 0.00078,  0.094,  0.051,  0.041,  0.044, 
   28.,    4.0,   0.68,   0.14,  -0.16,  -0.31,  -0.44,  -0.48,  -0.45, 
   89.,    5.0,    3.1,   0.43,   0.13,  -0.65,    1.3,   0.76,  -0.95, 
   20.,    5.0,    8.1,   -1.9,   -1.7,  -0.87,   -3.8,   -4.3,   -1.7, 
   80.,    4.0,   0.24,   0.31,  -0.14,   0.16, 0.0035, -0.034, -0.013, 
   28.,    4.0,   0.68,   0.14,  -0.16,  -0.31,  -0.44,  -0.48,  -0.45, 
   92.,    3.0,   0.96,  0.029,  0.031,  0.025,  0.025,  0.024,  0.024, 
   4.0,    1.0,   0.80, -0.050,  -0.10,   0.10,  -0.20,  -0.20, -0.066, 
   90.,    4.0,    0.0,   0.16,   0.31,   0.18,   0.24,   0.24,   0.21, 
   26.,    0.0,   0.14, -0.011,  0.060,  0.020,  0.059,  0.048,  0.048, 
   52.,    0.0,   0.17, -0.038,  0.043,   0.13,  0.033,  0.022,  0.029, 
   49.,    2.0,   0.88,  -0.19,    0.0, 0.0025,  -0.19,  -0.25,  -0.18, 
   43.,    0.0,   0.18, -0.049, -0.025, -0.049,  0.018, 0.0080,  0.021, 
   15.,    5.0,    3.3,   0.37,   0.19,   0.72,    1.1,   0.55,    2.1, 
   70.,    2.0,   0.75,  0.062,  -0.12, -0.067, -0.063,  -0.12, -0.073, 
   87.,    4.0,    0.0,   0.32,   0.64,   0.34,   0.24,   0.24,   0.29, 
   97.,    4.0,   0.28,  -0.15,  -0.28, -0.035, -0.035, -0.072, -0.056, 
   97.,    0.0,   0.22, -0.085,  -0.19,  -0.17, -0.016, -0.026, -0.020, 
   99.,    5.0,    3.2,  -0.40,  -0.13,  -0.33,    1.1,   0.63,   -1.1, 
   2.0,    4.0,   0.26,  0.061,   0.28,   0.46, -0.017, -0.054, 0.0092, 
   63.,    0.0,   0.20, -0.075, -0.081, -0.051, -0.0037, -0.014, -0.032, 
   39.,    5.0,    2.0,   0.49,   0.70,   0.32,    2.3,    1.8,  0.093, 
   17.,    5.0,    2.2,   0.58,    1.2,   0.74,    2.1,    1.6,  -0.12, 
   8.0,    3.0,   0.96,  0.012,  0.032, 0.00076,  0.020,  0.019,  0.025, 
   67.,    1.0,   0.70,  0.050,    0.0,  0.042,  -0.10,  -0.10, -0.0064, 
   1.0,    5.0,    4.5, -0.025,   -1.4,    2.5,  -0.19,  -0.70,  -0.23, 
   2.0,    5.0,    5.6,  -0.29,   -1.1,  -0.73,   -1.3,   -1.8,  -0.19, 
   28.,    5.0,    5.2,   -1.9,   -1.4,   -1.1,  -0.85,   -1.4,   -1.9, 
   58.,    5.0,    11.,   -1.3,   -3.2,   -4.1,   -6.7,   -7.1,   -2.5, 
   16.,    5.0,    3.7,   0.79,  -0.60,   0.15,   0.63,   0.12,   0.60, 
   27.,    3.0,    1.0, -0.0060, -0.0015, -0.0015, -0.018, -0.018, -0.0083, 
   64.,    2.0,   0.62,   0.12,    0.0, -0.032,  0.063,    0.0,  0.056, 
   95.,    4.0,   0.16,   0.48,   0.36,   0.24,  0.078,  0.073,  0.093, 
   26.,    5.0,    3.4, -0.094,   0.25,  -0.23,   0.99,   0.48,  -0.15, 
   56.,    0.0,  0.053,   0.13,   0.12,   0.25,   0.15,   0.14,   0.17, 
   96.,    2.0,   0.62,   0.12,    0.0,   0.17,  0.063,    0.0,  0.057, 
   30.,    3.0,   0.96, -0.0050,  0.017, -0.048,  0.026,  0.025,  0.016, 
   72.,    3.0,   0.99, -0.0085, 0.0030, 0.00028, -0.013, -0.014, -0.012, 
   12.,    1.0,   0.50,   0.10,    0.0,  0.040,  0.099,   0.10,  0.050, 
   64.,    0.0,   0.19,  0.027, -0.018,  0.055,  0.015, 0.0045,  0.029, 
   55.,    0.0,   0.20, -0.024, -0.030,  0.012, -0.0012, -0.012, -0.0051, 
   2.0,    5.0,    5.6,  -0.29,   -1.1,  -0.73,   -1.3,   -1.8,  -0.19, 
   84.,    0.0,   0.17, -0.035,  0.032,  0.036,  0.032,  0.021,  0.045, 
   98.,    3.0,   0.96, 0.0062,  0.021,  0.020,  0.026,  0.025,  0.014, 
   3.0,    4.0,   0.11,   0.13,  -0.11,  -0.10,   0.13,   0.12,  0.047, 
   98.,    5.0,    2.1,   0.57,   0.67,    1.0,    2.3,    1.8,    1.2, 
   29.,    3.0,   0.96, -0.0060, 0.0090, -0.024,  0.022,  0.021,  0.012, 
   88.,    0.0,   0.17,  -0.14, 0.00060,  -0.20,  0.033,  0.022, 0.0026, 
   76.,    0.0,   0.17, -0.037, -0.025, -0.018,  0.033,  0.022,  0.025, 
   10.,    5.0,    3.2,   0.92,   0.90,   0.83,    1.1,   0.61, -0.011, 
   39.,    4.0,    0.0,    0.0,    0.0,   0.33,   0.24,   0.24,   0.21, 
   30.,    3.0,   0.96, -0.0050,  0.017, -0.048,  0.026,  0.025,  0.016, 
   2.0,    3.0,    1.0, -0.010, 0.0010, -0.0087, -0.015, -0.015, -0.0087, 
   10.,    5.0,    3.2,   0.92,   0.90,   0.83,    1.1,   0.61, -0.011, 
   75.,    2.0,   0.62, -0.062,   0.12,  -0.23,  0.063,    0.0,  0.081, 
   99.,    1.0,   0.40,   0.10,    0.0,  0.086,   0.20,   0.20,   0.12, 
   50.,    3.0,   0.99, -0.0080, -0.014, 0.0017, -0.013, -0.013, -0.013, 
   72.,    1.0,   0.70,    0.0,   0.10,  0.072,  -0.10,  -0.10, -0.080, 
   47.,    4.0,  0.013,   0.35, 0.0048,  -0.15,   0.23,   0.23,   0.27, 
   70.,    1.0,   0.70,    0.0,    0.0,  -0.19,  -0.10,  -0.10,  0.026, 
   47.,    5.0,    6.2,  0.072,   -1.7,   0.11,   -1.9,   -2.4,   0.26, 
   19.,    0.0,   0.15, -0.018, 0.00078,  0.094,  0.051,  0.041,  0.044, 
   67.,    1.0,   0.70,  0.050,    0.0,  0.042,  -0.10,  -0.10, -0.0064, 
   65.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.038, 
   48.,    1.0,   0.40,  0.050,   0.30,   0.51,   0.20,   0.20,  0.096, 
   94.,    1.0,   0.60,   0.10,   0.10,  0.066, -0.0020,    0.0,  0.057, 
   60.,    3.0,    1.0, -0.014, -0.022, -0.028, -0.016, -0.017, -0.019, 
   14.,    1.0,   0.60,    0.0,    0.0, -0.056, -0.0020,    0.0, -0.028, 
   45.,    4.0,   0.24,   0.12,   0.37,   0.13, -0.00077, -0.038,  0.029, 
   23.,    3.0,   0.98, -0.012, -0.0050, -0.0063, -0.0023, -0.0030, -0.0080, 
   49.,    2.0,   0.88,  -0.19,    0.0, 0.0025,  -0.19,  -0.25,  -0.18, 
   32.,    4.0,    0.0,   0.32,    0.0, 0.0066,   0.24,   0.24,   0.28, 
   99.,    5.0,    3.2,  -0.40,  -0.13,  -0.33,    1.1,   0.63,   -1.1, 
   31.,    0.0,   0.17, -0.040,  0.038,  0.024,  0.032,  0.021,  0.029, 
   81.,    5.0,    3.8,   0.73,    1.5,   0.71,   0.51,  0.013,   0.49, 
   14.,    1.0,   0.60,    0.0,    0.0, -0.056, -0.0020,    0.0, -0.028, 
   52.,    4.0,  0.055,   0.10, -0.055, -0.077,   0.19,   0.18,   0.17, 
   97.,    5.0,    2.4,   0.45,   0.85,   0.99,    2.0,    1.5,  -0.24, 
   51.,    0.0,   0.12, 0.0060,  0.084,  0.085,  0.078,  0.067,  0.059, 
   51.,    2.0,   0.75, -0.062,  -0.12,  0.070, -0.063,  -0.12, -0.050, 
   22.,    4.0,    0.0,   0.32,  0.018, -0.026,   0.24,   0.24,   0.27, 
   7.0,    2.0,   0.75,    0.0,  -0.12,  0.044, -0.063,  -0.12, -0.064, 
   37.,    5.0,    3.8,  -0.55,  -0.48,   0.41,   0.53,  0.025,  -0.61, 
   31.,    5.0,    3.7,   0.42,  -0.98,  -0.95,   0.62,   0.12,  -0.52, 
   56.,    5.0,    4.3,    1.2,   0.90,    2.6,  0.033,  -0.48,    2.2, 
   28.,    3.0,   0.97,  0.011, 0.0010,  0.014, 0.0072, 0.0065,  0.011, 
   6.0,    3.0,    1.0, -0.0045, 0.0015, 0.0013, -0.016, -0.017, 0.00048, 
   16.,    4.0,   0.31,  0.021,  -0.14,  -0.14, -0.066,  -0.10, -0.078, 
   28.,    1.0,   0.50,   0.20,   0.20,   0.14,  0.099,   0.10,   0.16, 
   81.,    4.0,   0.64,  -0.40,  -0.64,  -0.43,  -0.40,  -0.43,  -0.40, 
   29.,    2.0,   0.75,  -0.31,  -0.12, -0.074, -0.063,  -0.12, -0.030, 
   93.,    2.0,   0.75, -0.062,  -0.12,  -0.65, -0.063,  -0.12, -0.055, 
   91.,    4.0,   0.32,  -0.32,  -0.32,  -0.31, -0.078,  -0.11,  -0.10, 
   32.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.038, 
   89.,    3.0,   0.99, -0.026, -0.017, -0.015, -0.011, -0.012, -0.018, 
   73.,    0.0,   0.20, -0.071, -0.060, -0.067, -0.0017, -0.012, -0.011, 
   41.,    1.0,   0.50,   0.15,   0.20,   0.13,  0.099,   0.10,  0.096, 
   38.,    3.0,   0.97, -0.0057, 0.0065, -0.0023, 0.0093, 0.0085, 0.00096, 
   37.,    3.0,   0.97, 0.0017, -0.022, -0.0086, 0.0088, 0.0080, 0.0060, 
   19.,    3.0,   0.97, -0.0017,  0.012, 0.0040, 0.0067, 0.0060, 0.0023, 
   44.,    4.0,  0.095,   0.18,   0.17,   0.40,   0.15,   0.14,   0.12, 
   7.0,    4.0,   0.46,   0.21,  -0.22,  -0.36,  -0.22,  -0.25,  -0.22, 
   97.,    3.0,   0.98, -0.012, -0.0030,  0.082, 0.0032, 0.0025, -0.0075, 
   70.,    0.0,   0.27,   0.12, -0.016,   0.92, -0.071, -0.081, -0.070, 
   65.,    3.0,    1.0, -0.0045,    0.0, 0.00055, -0.016, -0.017, 0.0020, 
   19.,    0.0,   0.15, -0.018, 0.00078,  0.094,  0.051,  0.041,  0.044, 
   25.,    4.0,    0.0,   0.36,   0.35,   0.13,   0.24,   0.24,   0.28, 
   58.,    0.0,   0.27,  0.047,  0.011,   0.25, -0.072, -0.081, -0.054, 
   83.,    1.0,   0.50,    0.0,  -0.10, -0.077,  0.099,   0.10,  0.018, 
