     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   94.,    1.0,   0.29,  -0.13,  0.088, 0.0097, -0.014, -0.057,  0.025, 
   43.,    1.0,   0.13,  0.073,   0.19,  0.051,   0.14,   0.11,   0.10, 
   87.,    2.0,   0.22,  0.071,  0.043,  0.068,   0.12,  0.087,  0.066, 
   38.,    5.0,   0.26,  0.044, -0.0040, -0.0016,  0.057,  0.027,  0.067, 
   50.,    3.0,   0.23,  0.053,  0.087,  0.054,   0.11,  0.073,   0.12, 
   33.,    5.0,   0.35, 0.0035, -0.087, -0.063, -0.032, -0.063, -0.00098, 
   31.,    5.0,   0.26,  0.076, -0.0010,  0.026,  0.056,  0.026,   0.11, 
   96.,    4.0,   0.43, -0.066,  -0.14, 0.0089,   0.10,  0.090,  0.061, 
   96.,    0.0,    0.0,   0.26,   0.18,   0.15,   0.23,   0.19,  0.063, 
   84.,    3.0,   0.22, -0.011,  0.082, -0.096,   0.12,  0.084, 0.0079, 
   6.0,    4.0,   0.45,   0.26, -0.0070,   0.13,  0.089,  0.074,   0.17, 
   65.,    2.0,   0.19,   0.16, -0.0080,  0.039,   0.16,   0.12,   0.12, 
   67.,    3.0,   0.27, -0.058, -0.051, -0.047,  0.066,  0.030, -0.041, 
   94.,    3.0,   0.18, -0.024,  0.026,  0.069,   0.16,   0.12, -0.026, 
   80.,    1.0,    0.0,    0.0,    0.0,   0.15,   0.28,   0.24,   0.23, 
   65.,    2.0,   0.19,   0.16, -0.0080,  0.039,   0.16,   0.12,   0.12, 
   49.,    5.0,   0.32, -0.011, -0.063, -0.019, -0.0044, -0.036, -0.021, 
   15.,    5.0,   0.37, -0.014, -0.086,  -0.11, -0.057, -0.088, -0.0012, 
   37.,    1.0,   0.33,  -0.15,  -0.13,  -0.15, -0.052, -0.095, -0.079, 
   69.,    0.0,  0.053,   0.12,  0.076,  0.014,   0.18,   0.14,   0.20, 
   25.,    2.0,   0.34,  0.044,  0.058,  0.015, -0.0015, -0.041,  0.012, 
   50.,    5.0,   0.20,  0.077,  0.081,  0.085,   0.12,  0.090,  0.056, 
   93.,    3.0,   0.22, -0.054, -0.064,  0.015,   0.12,  0.082, -0.036, 
   34.,    3.0,   0.30, -0.087,   0.12, -0.084,  0.035, -0.0030, -0.044, 
   33.,    5.0,   0.35, 0.0035, -0.087, -0.063, -0.032, -0.063, -0.00098, 
   73.,    5.0,   0.30, -0.018, -0.031, -0.018,  0.019, -0.013, -0.090, 
   63.,    3.0,   0.26,  0.025, -0.063, -0.027,  0.082,  0.046,   0.12, 
   59.,    1.0,   0.23, -0.073,  -0.12, -0.068,  0.044, 0.0090, -0.032, 
   68.,    2.0,   0.16,  0.060,   0.12,  0.098,   0.19,   0.15,  0.034, 
   96.,    3.0,   0.29,  0.091,  -0.12, -0.033,  0.042, 0.0060, -0.032, 
   26.,    4.0,   0.57, -0.016,  0.066, -0.023, -0.029, -0.043, -0.019, 
   9.0,    1.0,   0.55,   0.15, -0.045,  0.031,  -0.28,  -0.32, 0.0055, 
   27.,    5.0,   0.29,  0.023, -0.050,  0.010,  0.030, -0.0020,  0.057, 
   7.0,    3.0,   0.55, -0.056, -0.023,  0.036,  -0.22,  -0.25, -0.055, 
   2.0,    0.0,   0.68, -0.090, -0.016,  -0.11,  -0.46,  -0.49,  -0.12, 
   66.,    4.0,   0.27,   0.19,   0.21,   0.42,   0.27,   0.26,   0.14, 
   60.,    2.0,   0.18,   0.11,  0.093,   0.11,   0.16,   0.12,  0.092, 
   20.,    3.0,   0.53,  -0.12,  -0.18,  -0.17,  -0.19,  -0.23,  -0.13, 
   24.,    5.0,   0.24,   0.11, -0.0070,  0.019,  0.072,  0.042,  0.088, 
   28.,    3.0,   0.36, -0.030,  0.064,  0.015, -0.024, -0.061, -0.0092, 
   73.,    1.0,   0.22, -0.015,  0.053,   0.13,  0.054,  0.019, -0.041, 
   69.,    2.0,   0.27, -0.0085, -0.039, -0.040,  0.074,  0.040, -0.051, 
   40.,    4.0,   0.39,   0.14,   0.24,   0.50,   0.15,   0.14,   0.18, 
   25.,    2.0,   0.34,  0.044,  0.058,  0.015, -0.0015, -0.041,  0.012, 
   68.,    1.0,   0.33,  -0.17,  -0.19, -0.091, -0.052, -0.095, -0.087, 
   88.,    3.0,   0.15,  0.070,  0.047,  0.034,   0.19,   0.15,  0.080, 
   11.,    3.0,   0.51, -0.015, -0.040, -0.021,  -0.17,  -0.21, -0.0014, 
   81.,    0.0,   0.17,  0.013,   0.16,  0.075,  0.067,  0.024,  0.033, 
   53.,    3.0,   0.23, -0.014,  0.030,  0.048,   0.11,  0.073,  0.056, 
   45.,    0.0,   0.19, -0.061,  -0.19, -0.017,  0.042,    0.0,  0.091, 
   16.,    1.0,   0.34,  0.075,  -0.20, -0.089, -0.062,  -0.11,   0.10, 
   64.,    0.0,   0.19,  -0.10, -0.061, 0.0050,  0.042,    0.0,  -0.13, 
   60.,    4.0,   0.49, -0.064,  -0.12, -0.079,  0.042,  0.028, -0.046, 
   78.,    2.0,   0.18,   0.11, -0.042,  0.017,   0.16,   0.13,  0.046, 
   35.,    4.0,   0.61,  -0.10, -0.054,  -0.13, -0.075, -0.088, -0.041, 
   84.,    4.0,   0.61,  -0.25,  -0.17,  -0.14, -0.078, -0.091,  -0.15, 
   51.,    1.0,   0.19, -0.029, -0.073,  -0.18,  0.087,  0.052, -0.022, 
   47.,    0.0,    0.0,   0.18,   0.10,   0.22,   0.23,   0.19,   0.19, 
   31.,    1.0,   0.25, -0.077, -0.086,  0.086,  0.026, -0.018, -0.00096, 
   98.,    5.0,   0.28, -0.023, -0.075, -0.012,  0.037, 0.0070,  0.019, 
   38.,    1.0,   0.16, -0.0045,  -0.16, -0.015,   0.11,  0.077,  0.063, 
   45.,    2.0,   0.30,  0.085,  -0.11,  -0.11,  0.040, 0.0060,  0.072, 
   14.,    2.0,   0.53, -0.015,  0.031, -0.074,  -0.19,  -0.23, -0.015, 
   61.,    5.0,   0.34, -0.055, -0.062, -0.053, -0.024, -0.055,  0.023, 
   38.,    4.0,   0.56, -0.017,  0.082,   0.16, -0.020, -0.034, 0.0042, 
   22.,    0.0,   0.35,  -0.26,  -0.19,  -0.67,  -0.12,  -0.16,  -0.30, 
   61.,    4.0,   0.34,   0.18,  0.028,   0.15,   0.19,   0.18,   0.16, 
   51.,    3.0,   0.30,  0.029, -0.043, 0.0043,  0.036, -0.0020,  0.038, 
   26.,    5.0,   0.23,   0.10,   0.22,   0.14,  0.083,  0.053,   0.13, 
   15.,    0.0,   0.32, -0.038,  -0.18,  -0.19, -0.093,  -0.13, -0.050, 
   74.,    3.0,   0.27, -0.018,  -0.11,  0.051,  0.070,  0.034, -0.0036, 
   92.,    0.0,    0.0,   0.18,    0.0,  0.046,   0.23,   0.19,  0.063, 
   23.,    0.0,   0.20, -0.027,   0.11,  0.059,  0.028, -0.014, -0.034, 
   40.,    4.0,   0.39,   0.14,   0.24,   0.50,   0.15,   0.14,   0.18, 
   88.,    5.0,   0.28, -0.095, -0.058, -0.015,  0.033, 0.0030, -0.076, 
   69.,    2.0,   0.27, -0.0085, -0.039, -0.040,  0.074,  0.040, -0.051, 
   2.0,    1.0,   0.81,   0.12, -0.013,  0.073,  -0.54,  -0.58, -0.094, 
   75.,    2.0,   0.25,  0.013, -0.074, -0.054,  0.095,  0.061, -0.00032, 
   84.,    3.0,   0.22, -0.011,  0.082, -0.096,   0.12,  0.084, 0.0079, 
   59.,    3.0,   0.26, -0.027, -0.030, -0.055,  0.079,  0.043,  0.019, 
   33.,    3.0,   0.40, -0.045,  -0.11, -0.095, -0.065,  -0.10, -0.039, 
   51.,    1.0,   0.19, -0.029, -0.073,  -0.18,  0.087,  0.052, -0.022, 
   86.,    3.0,   0.27,  -0.12, 0.0010,  0.038,  0.065,  0.029, -0.0058, 
   90.,    3.0,   0.21,  0.037,  0.011,  0.042,   0.13,  0.093, -0.025, 
   24.,    1.0,   0.35,  -0.16,  0.024, -0.077, -0.074,  -0.12,  0.021, 
   22.,    0.0,   0.35,  -0.26,  -0.19,  -0.67,  -0.12,  -0.16,  -0.30, 
   19.,    1.0,   0.29,  0.033,  0.053, -0.012, -0.021, -0.064,  0.047, 
   41.,    0.0,   0.31, -0.047,  -0.13, -0.052, -0.080,  -0.12,  0.095, 
   13.,    0.0,   0.20,  0.089,  0.020,  0.063,  0.035, -0.0070,  0.090, 
   96.,    4.0,   0.43, -0.066,  -0.14, 0.0089,   0.10,  0.090,  0.061, 
   39.,    1.0,   0.19,   0.14, -0.055,  -0.16,  0.087,  0.052,  0.093, 
   22.,    4.0,   0.77,  -0.15,  -0.12,  -0.24,  -0.24,  -0.25,  -0.12, 
   24.,    5.0,   0.24,   0.11, -0.0070,  0.019,  0.072,  0.042,  0.088, 
   7.0,    4.0,   0.69,  0.019,  0.036, -0.087,  -0.16,  -0.17, -0.060, 
   0.0,    0.0,    1.0,  -0.21,  -0.58,  -0.40,  -0.78,  -0.81,  -0.57, 
   68.,    1.0,   0.33,  -0.17,  -0.19, -0.091, -0.052, -0.095, -0.087, 
   54.,    4.0,   0.59, -0.096, -0.046,  -0.17, -0.057, -0.070, -0.019, 
   95.,    0.0,    0.0,   0.18,    0.0,  0.047,   0.23,   0.19,  0.063, 
   40.,    4.0,   0.39,   0.14,   0.24,   0.50,   0.15,   0.14,   0.18, 
   76.,    4.0,   0.48, -0.0050, -0.048,   0.18,  0.053,  0.039, 0.0064, 
   46.,    4.0,   0.52, -0.039,  -0.22,  -0.24,  0.019, 0.0050, -0.033, 
   28.,    4.0,   0.54, 0.0065,  0.068,   0.15, -0.0073, -0.021, 0.0018, 
   48.,    3.0,   0.28, -0.039, -0.017, -0.055,  0.062,  0.026, -0.037, 
   25.,    4.0,   0.61, -0.061, -0.068, -0.093, -0.076, -0.089, -0.075, 
   51.,    5.0,   0.24,  0.059, -0.026, -0.015,  0.072,  0.042,  0.048, 
   14.,    0.0,   0.22, -0.041,   0.17,  0.064,  0.015, -0.027,  0.045, 
   6.0,    1.0,   0.67,   0.16,   0.22,   0.14,  -0.40,  -0.44,  -0.14, 
   6.0,    2.0,   0.49,  0.091,  0.078,  -0.10,  -0.15,  -0.19,  0.088, 
   47.,    4.0,   0.46, -0.037,  0.061,  0.080,  0.078,  0.063,  0.082, 
   48.,    3.0,   0.28, -0.039, -0.017, -0.055,  0.062,  0.026, -0.037, 
   72.,    2.0,   0.24,  0.019, -0.013, 0.0082,   0.10,  0.067, -0.019, 
   2.0,    0.0,   0.68, -0.090, -0.016,  -0.11,  -0.46,  -0.49,  -0.12, 
   84.,    5.0,   0.28, -0.028,  -0.10, -0.059,  0.039, 0.0090, 0.00072, 
   57.,    1.0,    0.0,   0.16,   0.16,   0.14,   0.28,   0.24,   0.17, 
   85.,    4.0,   0.48, -0.073,  0.060,  0.070,  0.053,  0.039,  0.015, 
   26.,    4.0,   0.57, -0.016,  0.066, -0.023, -0.029, -0.043, -0.019, 
   17.,    2.0,   0.47,  0.060,  0.093,  0.017,  -0.13,  -0.16,  0.081, 
   18.,    1.0,   0.35,  0.084,   0.14,  0.043, -0.082,  -0.12, 0.00023, 
   87.,    4.0,   0.42,  -0.22,  0.048,  0.076,   0.11,  0.098,  0.047, 
   60.,    3.0,   0.26, -0.072, -0.093, -0.011,  0.079,  0.043, -0.070, 
   56.,    0.0,   0.23, -0.058, -0.096, -0.073, -0.0031, -0.045, -0.048, 
   79.,    2.0,   0.15,   0.15, -0.013,  0.067,   0.19,   0.16,  0.065, 
   17.,    4.0,   0.60, -0.082,  0.051, 0.00017, -0.063, -0.076, 0.0072, 
   35.,    1.0,   0.16, -0.0045,  -0.16,  -0.11,   0.11,  0.077, -0.0099, 
   55.,    2.0,   0.27,  0.057,  0.074,  0.036,  0.072,  0.038,  0.035, 
   94.,    2.0,   0.14,  0.076,  0.042,  0.024,   0.21,   0.17,  0.065, 
   56.,    4.0,   0.48,  0.073,  0.060,  0.064,  0.060,  0.046,  0.036, 
   68.,    0.0,   0.18, -0.0055,    0.0, -0.038,  0.050, 0.0080,  0.087, 
   80.,    4.0,   0.60, -0.053, 0.0020, -0.069, -0.068, -0.081, -0.086, 
   64.,    0.0,   0.19,  -0.10, -0.061, 0.0050,  0.042,    0.0,  -0.13, 
   68.,    0.0,   0.18, -0.0055,    0.0, -0.038,  0.050, 0.0080,  0.087, 
   95.,    1.0,    0.0,   0.16,    0.0,  0.062,   0.28,   0.24,  0.067, 
   62.,    0.0,  0.074,   0.10,   0.19,  0.014,   0.16,   0.12,  0.093, 
   28.,    3.0,   0.36, -0.030,  0.064,  0.015, -0.024, -0.061, -0.0092, 
   50.,    4.0,   0.52,  -0.10, -0.063,  -0.11,  0.014,    0.0,  0.017, 
   77.,    0.0,  0.091, 0.0040,  0.058,  0.061,   0.14,  0.099, -0.028, 
   83.,    2.0,    0.0,   0.15,   0.29,   0.30,   0.35,   0.31,   0.15, 
   1.0,    0.0,   0.42,   0.17,   0.25,   0.24,  -0.19,  -0.23,   0.18, 
   36.,    0.0,   0.16, -0.032, -0.067,  0.075,  0.075,  0.032,  0.023, 
   59.,    1.0,   0.23, -0.073,  -0.12, -0.068,  0.044, 0.0090, -0.032, 
   88.,    2.0,   0.23,  -0.12,  0.013,  0.019,   0.11,  0.080, -0.049, 
   92.,    4.0,   0.29,   0.26,   0.30,   0.20,   0.25,   0.23,   0.27, 
   42.,    4.0,   0.53,  0.025,   0.11,  0.040,  0.012, -0.0020, -0.00068, 
   19.,    1.0,   0.29,  0.033,  0.053, -0.012, -0.021, -0.064,  0.047, 
   74.,    0.0,   0.15,  0.027,  0.033, -0.036,  0.084,  0.041, -0.0022, 
   84.,    4.0,   0.61,  -0.25,  -0.17,  -0.14, -0.078, -0.091,  -0.15, 
   92.,    2.0,   0.38, -0.016,  -0.12,  -0.12, -0.037, -0.076, -0.030, 
   51.,    3.0,   0.30,  0.029, -0.043, 0.0043,  0.036, -0.0020,  0.038, 
   4.0,    0.0,   0.79,  0.034,  -0.12,  -0.20,  -0.56,  -0.60,  -0.14, 
   13.,    0.0,   0.20,  0.089,  0.020,  0.063,  0.035, -0.0070,  0.090, 
   73.,    2.0,   0.12,   0.17,   0.11,   0.14,   0.22,   0.19,   0.17, 
   83.,    1.0,   0.33,  0.081,   0.21,   0.23, -0.056, -0.099,   0.14, 
   71.,    5.0,   0.22,  0.055,   0.11,  0.075,  0.099,  0.068,  0.057, 
   55.,    5.0,   0.25,  0.029,  0.071,   0.18,  0.066,  0.036,  0.037, 
   44.,    5.0,   0.26,  0.052, 0.0020,  0.072,  0.059,  0.029,  0.048, 
   63.,    2.0,   0.38,  -0.12, -0.074, -0.045, -0.041, -0.080,  -0.11, 
   28.,    3.0,   0.36, -0.030,  0.064,  0.015, -0.024, -0.061, -0.0092, 
   59.,    0.0,   0.14, -0.013, -0.086,  0.016,  0.094,  0.051,  0.070, 
   35.,    5.0,   0.26,  0.048, 0.0040, -0.029,  0.061,  0.031,  0.071, 
   13.,    1.0,   0.35, -0.022, -0.039,  0.044, -0.082,  -0.12,  -0.10, 
   37.,    1.0,   0.33,  -0.15,  -0.13,  -0.15, -0.052, -0.095, -0.079, 
   23.,    0.0,   0.20, -0.027,   0.11,  0.059,  0.028, -0.014, -0.034, 
   96.,    2.0,   0.26,  0.039,   0.12,  0.069,  0.082,  0.048,  0.046, 
   60.,    5.0,   0.27,  0.017,  0.055,  0.059,  0.050,  0.020, 0.0011, 
   81.,    3.0,   0.25,  0.069, -0.038, -0.0022,  0.091,  0.055,  0.035, 
   55.,    1.0,   0.24, -0.081,  -0.24,  -0.22,  0.035, -0.0090,  -0.13, 
   83.,    2.0,    0.0,   0.15,   0.29,   0.30,   0.35,   0.31,   0.15, 
   30.,    0.0,   0.16, -0.032,   0.14, -0.012,  0.075,  0.032, -0.0019, 
   81.,    4.0,   0.30,   0.11,   0.22,   0.19,   0.24,   0.22,   0.21, 
   1.0,    1.0,   0.83,  -0.39, -0.034,  -0.12,  -0.56,  -0.60,  -0.37, 
   38.,    5.0,   0.26,  0.044, -0.0040, -0.0016,  0.057,  0.027,  0.067, 
   82.,    3.0,   0.20,  0.024, -0.0030,  0.083,   0.14,   0.10,  0.035, 
   71.,    1.0,   0.12,  0.043,   0.12,  0.034,   0.16,   0.12,  0.066, 
   18.,    1.0,   0.35,  0.084,   0.14,  0.043, -0.082,  -0.12, 0.00023, 
   72.,    3.0,   0.20,  0.023, -0.047,  0.082,   0.14,   0.10,  0.045, 
   99.,    2.0,   0.28,  -0.16,  0.017, -0.014,  0.065,  0.031, -0.079, 
   16.,    5.0,   0.29,  0.072,  0.086,  0.058,  0.030, -0.0020,   0.10, 
   26.,    0.0,   0.29,  -0.16,  0.019, -0.0066, -0.057, -0.098, -0.025, 
   10.,    3.0,   0.61,  -0.10,  -0.15,  -0.13,  -0.28,  -0.32,  -0.13, 
   34.,    2.0,   0.26,  0.092,   0.14,   0.17,  0.085,  0.051,  0.056, 
   63.,    1.0,    0.0,  0.058,    0.0, -0.0042,   0.28,   0.24,   0.19, 
   44.,    2.0,   0.26,  0.092,  0.061, -0.048,  0.085,  0.051,  0.076, 
   67.,    4.0,   0.59,  -0.11,  -0.19,  -0.13, -0.058, -0.071,  -0.12, 
   40.,    0.0,   0.15,   0.14, -0.020,   0.22,  0.084,  0.041,   0.14, 
   20.,    5.0,   0.29,  0.067, 0.0040, -0.019,  0.025, -0.0070,   0.13, 
   31.,    3.0,   0.44, -0.058, -0.079, -0.060,  -0.11,  -0.14, -0.047, 
   17.,    3.0,   0.56, -0.087,  -0.18,  -0.23,  -0.23,  -0.27,  -0.11, 
   25.,    2.0,   0.34,  0.044,  0.058,  0.015, -0.0015, -0.041,  0.012, 
   52.,    5.0,   0.31, 0.0035, 0.0090, -0.038, 0.0047, -0.027,  0.065, 
   37.,    5.0,   0.26,  0.025, -0.070,  0.080,  0.058,  0.028,  0.023, 
   4.0,    0.0,   0.79,  0.034,  -0.12,  -0.20,  -0.56,  -0.60,  -0.14, 
   86.,    4.0,   0.47,  -0.11, -0.048, -0.011,  0.064,  0.050,  0.022, 
   97.,    5.0,   0.21,  0.048,  0.083,  0.060,   0.11,  0.079,  0.047, 
   53.,    1.0,   0.29,  -0.23, -0.059,  -0.10, -0.016, -0.059, -0.074, 
   61.,    5.0,   0.34, -0.055, -0.062, -0.053, -0.024, -0.055,  0.023, 
   82.,    5.0,   0.32, -0.062,  0.019, -0.0078, -0.0034, -0.035, -0.086, 
   89.,    3.0,   0.15,  0.060,  0.073,  0.045,   0.18,   0.15,  0.081, 
   19.,    0.0,   0.29,  -0.11,  0.099, -0.077, -0.057, -0.098, -0.041, 
   23.,    5.0,   0.30,  0.014, -0.0040, -0.011,  0.021, -0.011,  0.064, 
   32.,    4.0,   0.21,   0.34,   0.25,   0.18,   0.33,   0.32,   0.31, 
   30.,    3.0,   0.41, 0.0035, -0.011, -0.044, -0.070,  -0.11,  0.079, 
   25.,    4.0,   0.61, -0.061, -0.068, -0.093, -0.076, -0.089, -0.075, 
   82.,    3.0,   0.20,  0.024, -0.0030,  0.083,   0.14,   0.10,  0.035, 
   81.,    2.0,   0.28, -0.021,  -0.11, -0.083,  0.062,  0.028, -0.018, 
   14.,    4.0,   0.72, -0.092, -0.066,  -0.11,  -0.18,  -0.19, -0.078, 
   80.,    1.0,    0.0,    0.0,    0.0,   0.15,   0.28,   0.24,   0.23, 
   86.,    5.0,   0.19,  0.072, 0.0040,   0.15,   0.13,   0.10,  0.087, 
   74.,    1.0,   0.13,  0.073,  0.059, -0.038,   0.14,   0.11,  0.076, 
   25.,    2.0,   0.34,  0.044,  0.058,  0.015, -0.0015, -0.041,  0.012, 
   80.,    2.0,   0.31, -0.048,  0.089,   0.13,  0.034, -0.0060, -0.070, 
   80.,    5.0,   0.17,  0.096,  0.013,  0.049,   0.14,   0.11,   0.12, 
   36.,    2.0,   0.34,  0.021,   0.16,   0.11, 0.00051, -0.039, 0.0052, 
   13.,    5.0,   0.36,  0.017, -0.075, -0.056, -0.049, -0.080,  0.070, 
   38.,    1.0,   0.16, -0.0045,  -0.16, -0.015,   0.11,  0.077,  0.063, 
   12.,    0.0,   0.38,  0.045, -0.074,  -0.18,  -0.15,  -0.19, -0.00052, 
   37.,    3.0,   0.28, -0.041,  0.043, -0.014,  0.055,  0.019, -0.0031, 
   81.,    0.0,   0.17,  0.013,   0.16,  0.075,  0.067,  0.024,  0.033, 
   76.,    3.0,   0.24,  0.012,  0.030,  0.014,   0.10,  0.064,  0.022, 
   0.0,    4.0,    1.0,  -0.19,  -0.39, -0.063,  -0.47,  -0.48,  -0.13, 
   58.,    4.0,   0.54,  -0.18, -0.060, -0.069, -0.00020, -0.014, -0.037, 
   65.,    3.0,   0.29, -0.084, -0.087, -0.079,  0.047,  0.011, -0.098, 
   93.,    3.0,   0.22, -0.054, -0.064,  0.015,   0.12,  0.082, -0.036, 
   96.,    0.0,    0.0,   0.26,   0.18,   0.15,   0.23,   0.19,  0.063, 
   77.,    4.0,   0.54, -0.066, -0.060, -0.051, -0.0073, -0.021, -0.026, 
   98.,    2.0,   0.31, -0.049, -0.038, -0.040,  0.033, -0.0070, -0.069, 
   23.,    3.0,   0.42, -0.020,   0.10,  0.039, -0.087,  -0.12, -0.044, 
   94.,    1.0,   0.29,  -0.13,  0.088, 0.0097, -0.014, -0.057,  0.025, 
   19.,    3.0,   0.41, -0.0050,  0.071,  0.085, -0.071,  -0.11, -0.025, 
   37.,    1.0,   0.33,  -0.15,  -0.13,  -0.15, -0.052, -0.095, -0.079, 
   53.,    4.0,   0.52,  -0.10, -0.020,  0.017,  0.022, 0.0080, -0.011, 
   5.0,    4.0,   0.44,   0.27,  0.065, -0.052,  0.096,  0.081,   0.23, 
   14.,    3.0,   0.53, -0.061,  0.026, -0.034,  -0.20,  -0.23, -0.022, 
   18.,    5.0,   0.46,  -0.11,  -0.22,  -0.23,  -0.14,  -0.17,  -0.11, 
   47.,    4.0,   0.46, -0.037,  0.061,  0.080,  0.078,  0.063,  0.082, 
   79.,    5.0,   0.27,  0.050, -0.059, -0.049,  0.046,  0.016,  0.057, 
   29.,    1.0,   0.16,  0.023,   0.18,   0.20,   0.11,  0.077,   0.19, 
   9.0,    0.0,   0.51, -0.057,  -0.21, -0.082,  -0.28,  -0.32,  -0.11, 
   94.,    5.0,   0.21,  0.068,  0.041,  0.073,   0.11,  0.075,   0.12, 
   2.0,    2.0,   0.61,   0.29,  0.047,  0.052,  -0.27,  -0.30,  0.099, 
   26.,    1.0,   0.32,  -0.15,  0.043,  0.072, -0.045, -0.088,  0.023, 
   12.,    4.0,   0.61,  0.014,   0.10,   0.12, -0.074, -0.087,  0.016, 
   26.,    0.0,   0.29,  -0.16,  0.019, -0.0066, -0.057, -0.098, -0.025, 
   28.,    5.0,   0.28,  0.074, -0.047,  0.074,  0.032, 0.0020,  0.040, 
   3.0,    0.0,   0.67, -0.082,  0.016, -0.054,  -0.44,  -0.48,  -0.11, 
   10.,    2.0,   0.51,  0.074,  0.018, 0.0097,  -0.17,  -0.21,  0.084, 
   8.0,    1.0,   0.86,  -0.17,  -0.20, -0.044,  -0.59,  -0.63,  -0.22, 
   14.,    0.0,   0.22, -0.041,   0.17,  0.064,  0.015, -0.027,  0.045, 
   7.0,    0.0,   0.65,  -0.23,  -0.14,  0.027,  -0.42,  -0.46,  -0.18, 
   60.,    1.0,   0.27, -0.064, -0.021, 0.0047, 0.00025, -0.043, -0.034, 
   47.,    4.0,   0.46, -0.037,  0.061,  0.080,  0.078,  0.063,  0.082, 
   41.,    3.0,   0.18, -0.020, 0.0060,  0.098,   0.15,   0.12, -0.0097, 
   89.,    1.0,   0.19, -0.029, -0.047,  0.050,  0.087,  0.052, 0.0022, 
   87.,    2.0,   0.22,  0.071,  0.043,  0.068,   0.12,  0.087,  0.066, 
   40.,    2.0,   0.39, -0.037,  -0.20, -0.072, -0.045, -0.084, -0.086, 
   52.,    1.0,   0.22,   0.20,   0.33,   0.10,  0.059,  0.024,   0.20, 
   90.,    2.0,   0.17,  0.087,  0.088,   0.12,   0.17,   0.14,  0.057, 
   35.,    4.0,   0.61,  -0.10, -0.054,  -0.13, -0.075, -0.088, -0.041, 
   9.0,    5.0,   0.43,  0.035, -0.053, -0.097,  -0.11,  -0.15, -0.014, 
   69.,    4.0,   0.57,  -0.20, -0.045,  -0.11, -0.035, -0.048, -0.075, 
   53.,    1.0,   0.29,  -0.23, -0.059,  -0.10, -0.016, -0.059, -0.074, 
   61.,    0.0,   0.32,  -0.15, 0.0050, -0.031, -0.093,  -0.13, -0.064, 
   53.,    3.0,   0.23, -0.014,  0.030,  0.048,   0.11,  0.073,  0.056, 
   16.,    5.0,   0.29,  0.072,  0.086,  0.058,  0.030, -0.0020,   0.10, 
   38.,    2.0,   0.39, 0.0020, -0.067,  0.026, -0.044, -0.083, -0.019, 
   74.,    1.0,   0.13,  0.073,  0.059, -0.038,   0.14,   0.11,  0.076, 
   18.,    1.0,   0.35,  0.084,   0.14,  0.043, -0.082,  -0.12, 0.00023, 
   18.,    0.0,   0.30,   0.12,  -0.15,  -0.19, -0.071,  -0.11, -0.017, 
   10.,    1.0,   0.50, -0.093,  0.045,   0.12,  -0.23,  -0.27,  0.030, 
   60.,    3.0,   0.26, -0.072, -0.093, -0.011,  0.079,  0.043, -0.070, 
   86.,    3.0,   0.27,  -0.12, 0.0010,  0.038,  0.065,  0.029, -0.0058, 
   55.,    5.0,   0.25,  0.029,  0.071,   0.18,  0.066,  0.036,  0.037, 
   98.,    2.0,   0.31, -0.049, -0.038, -0.040,  0.033, -0.0070, -0.069, 
   53.,    4.0,   0.52,  -0.10, -0.020,  0.017,  0.022, 0.0080, -0.011, 
   97.,    4.0,   0.50, -0.079,  0.047,  0.060,  0.035,  0.021,  0.036, 
   4.0,    0.0,   0.79,  0.034,  -0.12,  -0.20,  -0.56,  -0.60,  -0.14, 
   64.,    4.0,   0.62, -0.069, -0.013, -0.035, -0.083, -0.096, -0.052, 
   33.,    3.0,   0.40, -0.045,  -0.11, -0.095, -0.065,  -0.10, -0.039, 
   30.,    5.0,   0.24,  0.073,  0.050,  0.033,  0.080,  0.050,   0.11, 
   66.,    1.0,   0.28,   0.54,  0.036,  0.064, -0.0058, -0.049,   0.37, 
   49.,    4.0,   0.51, -0.082,  0.098, 0.0087,  0.024,  0.010, -0.053, 
   92.,    4.0,   0.29,   0.26,   0.30,   0.20,   0.25,   0.23,   0.27, 
   91.,    4.0,   0.41,  0.072,   0.19,   0.21,   0.13,   0.12,  0.082, 
   68.,    1.0,   0.33,  -0.17,  -0.19, -0.091, -0.052, -0.095, -0.087, 
   86.,    3.0,   0.27,  -0.12, 0.0010,  0.038,  0.065,  0.029, -0.0058, 
   23.,    5.0,   0.30,  0.014, -0.0040, -0.011,  0.021, -0.011,  0.064, 
   88.,    5.0,   0.28, -0.095, -0.058, -0.015,  0.033, 0.0030, -0.076, 
   0.0,    5.0,   0.75,   0.25,  -0.19, -0.051,  -0.44,  -0.47,  -0.41, 
   68.,    3.0,   0.17, -2.8e-17,  0.093,  0.074,   0.17,   0.14, 0.0026, 
   56.,    4.0,   0.48,  0.073,  0.060,  0.064,  0.060,  0.046,  0.036, 
   58.,    3.0,   0.19,  0.038,   0.13,   0.11,   0.14,   0.11,  0.084, 
   47.,    1.0,   0.29,  -0.13,  -0.29,  -0.41, -0.019, -0.062,  -0.24, 
   66.,    2.0,   0.11,  0.074,   0.17,   0.28,   0.23,   0.20,  0.085, 
   88.,    0.0,   0.14,  0.037, -0.010, -0.032,  0.094,  0.051,  0.013, 
   28.,    0.0,   0.31,  -0.13, -0.0050, -0.025, -0.076,  -0.12, -0.017, 
