     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   9.0,    0.0, 0.0075,   0.99,    0.0, -0.016,   0.23,   0.15,  -0.27, 
   45.,    2.0,   0.12, -0.011,  0.063, 0.00024,  0.056,    0.0, -0.0041, 
   37.,    3.0,  0.031, -5.0e-05,    0.0,  0.094,  0.058,    0.0,  0.042, 
   75.,    1.0,  0.022,  0.073,    0.0, -0.00072,  0.066, 0.0073,  0.073, 
   22.,    0.0,   0.16,   0.34, -0.042,  0.048,  0.080, -0.0039,  0.095, 
   46.,    0.0,    1.0,  -0.70,  -0.62,  -0.95,  -0.77,  -0.84,  -0.72, 
   17.,    1.0,  0.014,  0.047,  0.031, -0.029,  0.074,  0.015, 0.0088, 
   8.0,    5.0,   0.25,   0.12,    0.0, -5.6e-17, -0.087,  -0.12, -0.034, 
   97.,    2.0,   0.50,  -0.13,  -0.25,  -0.13,  -0.32,  -0.38,  -0.15, 
   82.,    0.0,   0.36,   0.21,    0.0,  0.037,  -0.12,  -0.20,  -0.16, 
   56.,    2.0,   0.12, -0.011,    0.0,  0.018,  0.056,    0.0, -0.0044, 
   45.,    0.0,   0.15,   0.36,  -0.10,  0.023,  0.093, 0.0088,   0.14, 
   47.,    5.0, 0.0078,   0.18,  0.023,  0.023,   0.16,   0.12,  0.030, 
   19.,    5.0,   0.50,    0.0,  -0.31,  -0.20,  -0.34,  -0.37,  -0.31, 
   96.,    4.0,   0.25,   0.25,   0.25,   0.25,  -0.11,  -0.16,   0.26, 
   75.,    4.0,   0.19, -0.031,  -0.16, -0.089, -0.047, -0.094, -0.090, 
   9.0,    2.0,    1.0,    0.0,  -0.50,  -0.40,  -0.83,  -0.88,   0.20, 
   23.,    3.0,    0.0,  0.031,    0.0,   0.28,  0.090,  0.031,   0.10, 
   76.,    4.0,  0.031,   0.13,   0.16,   0.15,   0.11,  0.063,  0.069, 
   43.,    3.0,  0.031, -5.0e-05,    0.0, 0.0051,  0.058,    0.0,  0.055, 
   6.0,    2.0,   0.50,   0.25,    0.0,   0.10,  -0.32,  -0.38,   0.12, 
   69.,    0.0,   0.11,   0.39,    0.0,  0.034,   0.13,  0.044,   0.15, 
   70.,    4.0,  0.094, -0.031,    0.0,  0.096,  0.048,    0.0,  0.036, 
   93.,    4.0,   0.19,  0.062, -0.094, -0.035, -0.047, -0.094, -0.0058, 
   47.,    0.0,    1.0,  -0.57,  -0.52,  -0.47,  -0.77,  -0.84,  -0.73, 
   46.,    5.0, 0.0078,  0.023,    0.0, -0.024,   0.16,   0.12,  0.030, 
   75.,    1.0,  0.022,  0.073,    0.0, -0.00072,  0.066, 0.0073,  0.073, 
   30.,    2.0,  0.040,   0.10,    0.0,  0.094,   0.14,  0.084,  0.093, 
   39.,    3.0,  0.031, -5.0e-05,    0.0, -0.0092,  0.058,    0.0,  0.042, 
   72.,    0.0,   0.20,   0.30, -0.088,  0.036,  0.039, -0.044,  0.099, 
   37.,    5.0,  0.039, -0.016, -0.0078, -0.0055,   0.13,  0.086,   0.18, 
   88.,    3.0,   0.12, 0.0020,    0.0, -0.026, -0.036, -0.094, -0.038, 
   33.,    2.0,   0.16,  0.043,    0.0,  0.018,  0.017, -0.039,  0.010, 
   73.,    5.0,   0.19,    0.0,    0.0,  -0.21, -0.024, -0.063, -0.063, 
   56.,    3.0,  0.062, -0.031, -0.062, -0.059,  0.027, -0.031,  0.011, 
   51.,    0.0,   0.86,  -0.57,  -0.48,  -0.36,  -0.63,  -0.71,  -0.57, 
   96.,    2.0,   0.50,    0.0,    0.0,  -0.25,  -0.32,  -0.38,   0.12, 
   63.,    2.0,   0.12,   0.16,   0.13,  0.094,  0.056,    0.0,  0.028, 
   20.,    3.0,    0.0,  0.094,    0.0, 0.0072,  0.090,  0.031,  0.081, 
   57.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   44.,    3.0,  0.035,  0.092,    0.0, 0.0053,  0.054, -0.0039,  0.038, 
   5.0,    3.0,   0.25, -0.061,  -0.12,  -0.13,  -0.16,  -0.22, -0.089, 
   49.,    4.0,  0.031,  0.016,    0.0,  0.019,   0.11,  0.063,  0.061, 
   68.,    4.0,  0.094, -0.031,    0.0,   0.13,  0.048,    0.0,  0.011, 
   89.,    1.0,  0.061,    0.0,  0.031,  0.029,  0.027, -0.031, -0.0073, 
   48.,    5.0,  0.039,   0.15, 0.0078,  0.025,   0.13,  0.086,   0.11, 
   66.,    3.0,    0.0,  0.016,    0.0, 0.0068,  0.090,  0.031,  0.065, 
   63.,    0.0,  0.073,   0.43,    0.0, 0.0031,   0.17,  0.082,   0.19, 
   61.,    1.0, 0.0060,  0.012,    0.0, 8.7e-19,  0.082,  0.023,  0.048, 
   75.,    0.0,   0.36,   0.15,  -0.13,  -0.12,  -0.12,  -0.20, -0.070, 
   97.,    0.0,  0.011,   0.49, 0.0037, 0.0067,   0.23,   0.14,   0.12, 
   68.,    2.0,  0.062,  0.020,  0.062,  0.028,   0.12,  0.062,  0.058, 
   5.0,    3.0,   0.25, -0.061,  -0.12,  -0.13,  -0.16,  -0.22, -0.089, 
   28.,    1.0,  0.014, -0.0040, -0.0080, -0.0078,  0.074,  0.015, 0.0092, 
   25.,    5.0,  0.023,    0.0,    0.0, -0.0013,   0.14,   0.10,   0.13, 
   64.,    2.0,   0.25,  0.039,  -0.13,  -0.13, -0.070,  -0.13, -0.097, 
   93.,    1.0,   0.12,    0.0,   0.13,  0.046, -0.036, -0.094,  0.013, 
   41.,    2.0,   0.25,  -0.16,    0.0,  0.011, -0.070,  -0.13, -0.094, 
   50.,    4.0,  0.031,    0.0,    0.0,    0.0,   0.11,  0.063,  0.057, 
   42.,    2.0,   0.25, -0.094,    0.0,  0.012, -0.070,  -0.13, -0.094, 
   2.0,    5.0,   0.25,    0.0,    0.0, -0.0042, -0.087,  -0.12, -0.035, 
   72.,    2.0,  0.030,  0.052,   0.22,   0.11,   0.15,  0.094,  0.065, 
   32.,    0.0,  0.042,   0.46,    0.0, -0.023,   0.20,   0.11,   0.21, 
   36.,    4.0,  0.031,    0.0,    0.0, -0.024,   0.11,  0.063,  0.060, 
   67.,    1.0, 0.0060,    0.0,    0.0,  0.027,  0.082,  0.023, -0.015, 
   55.,    3.0,  0.062, -0.031,    0.0, -0.024,  0.027, -0.031,  0.011, 
   90.,    0.0,   0.16,   0.35,    0.0, -0.040,  0.084,    0.0,   0.11, 
   54.,    3.0,  0.062, -0.047, -0.031, -0.045,  0.027, -0.031,  0.011, 
   65.,    5.0,   0.30,    0.0,    0.0,   0.19,  -0.13,  -0.17,   0.12, 
   88.,    4.0,  0.031,   0.11,   0.34,   0.30,   0.11,  0.063,   0.10, 
   44.,    1.0,  0.029,  0.031,    0.0, 0.0059,  0.059,    0.0,  0.066, 
   58.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   5.0,    0.0,  0.011,   0.49, 0.0037,  0.011,   0.23,   0.14,   0.12, 
   24.,    2.0,  0.093, -0.084,    0.0,   0.32,  0.088,  0.031, -0.0013, 
   90.,    0.0,   0.16,   0.35,    0.0, -0.040,  0.084,    0.0,   0.11, 
   15.,    2.0,   0.25,  -0.15,  -0.22,  -0.12, -0.070,  -0.13,  -0.15, 
   10.,    2.0,  0.046,  0.031, 0.0078,  0.036,   0.14,  0.078,  0.075, 
   71.,    2.0,   0.12,  0.039,    0.0,  0.073,  0.056,    0.0,  0.061, 
   89.,    2.0,   0.12,   0.38,   0.38,   0.31,  0.056,    0.0,  0.028, 
   13.,    0.0,  0.042,   0.46,  0.013, -0.048,   0.20,   0.11,   0.18, 
   89.,    1.0,  0.061,    0.0,  0.031,  0.029,  0.027, -0.031, -0.0073, 
   18.,    0.0,   0.16,   0.34,  0.030,  0.081,  0.080, -0.0039,   0.12, 
   42.,    0.0,  0.042,   0.46,    0.0,  0.010,   0.20,   0.11,   0.22, 
   98.,    3.0,    0.0,   0.13,   0.12,   0.17,  0.090,  0.031,   0.17, 
   39.,    5.0,  0.039,    0.0,    0.0, 0.0028,   0.13,  0.086,   0.18, 
   54.,    2.0,  0.062,  0.052,   0.13,   0.13,   0.12,  0.062,  0.058, 
   90.,    3.0,   0.12,   0.19,    0.0,  -0.23, -0.036, -0.094, -0.038, 
   51.,    0.0,   0.86,  -0.57,  -0.48,  -0.36,  -0.63,  -0.71,  -0.57, 
   58.,    1.0, 0.0060,  0.012,    0.0, 8.7e-19,  0.082,  0.023,  0.048, 
   20.,    5.0,   0.25, -0.062,   0.25,  0.054, -0.087,  -0.12, -0.062, 
   95.,    0.0,  0.011,   0.49, -0.0039, -0.0036,   0.23,   0.14, -0.059, 
   53.,    4.0,  0.031,    0.0,    0.0,  0.030,   0.11,  0.063,  0.073, 
   8.0,    1.0,   0.50,   0.25,    0.0, -1.7e-16,  -0.42,  -0.47,   0.17, 
   51.,    0.0,   0.86,  -0.57,  -0.48,  -0.36,  -0.63,  -0.71,  -0.57, 
   11.,    5.0,  0.047, -0.016, -0.031, -0.021,   0.12,  0.078,  0.084, 
   20.,    4.0,   0.16,  0.062,  0.062,  0.044, -0.016, -0.063, -0.040, 
   92.,    1.0,  0.061, -0.016,    0.0, -0.014,  0.027, -0.031, -0.049, 
   35.,    4.0,   0.38,    0.0,    0.0, -0.0010,  -0.24,  -0.28,  -0.16, 
   89.,    3.0,   0.12,  0.018, -0.094, -0.056, -0.036, -0.094, -0.038, 
   84.,    1.0,  0.029,  0.031,    0.0, 0.0037,  0.059,    0.0, -0.017, 
   11.,    1.0,  0.014,  0.015,  0.015, -0.0096,  0.074,  0.015, -0.0069, 
   60.,    4.0,  0.031,    0.0,    0.0,    0.0,   0.11,  0.063,  0.054, 
   56.,    3.0,  0.062, -0.031, -0.062, -0.059,  0.027, -0.031,  0.011, 
   71.,    3.0,  0.031,   0.35,   0.22,   0.16,  0.058,    0.0,  0.068, 
   41.,    0.0,  0.042,   0.46,    0.0, -0.011,   0.20,   0.11,   0.22, 
   38.,    5.0,  0.039, -0.012,    0.0,   0.20,   0.13,  0.086,   0.18, 
   9.0,    3.0,   0.50,  0.055,  -0.25,  -0.25,  -0.42,  -0.47, -0.054, 
   85.,    3.0,    0.0,  0.031,    0.0,  0.021,  0.090,  0.031,  0.087, 
   87.,    5.0,   0.16, -0.070,    0.0,  -0.12, 0.0079, -0.031, -0.012, 
   36.,    1.0,  0.014, -0.0077,  0.016, 0.0088,  0.074,  0.016, -0.021, 
   58.,    1.0, 0.0060,  0.012,    0.0, 8.7e-19,  0.082,  0.023,  0.048, 
   91.,    0.0,   0.16,   0.35,    0.0, -0.040,  0.084,    0.0,   0.11, 
   97.,    0.0,  0.011,   0.49, 0.0037, 0.0067,   0.23,   0.14,   0.12, 
   82.,    0.0,   0.36,   0.21,    0.0,  0.037,  -0.12,  -0.20,  -0.16, 
   13.,    2.0,   0.25,  -0.15,  -0.13,  -0.24, -0.070,  -0.13, -0.031, 
   56.,    5.0,  0.016,   0.23,  0.047,   0.12,   0.15,   0.11,   0.16, 
   31.,    3.0,   0.51,  -0.20,    0.0,  0.044,  -0.43,  -0.48,  -0.44, 
   95.,    0.0,  0.011,   0.49, -0.0039, -0.0036,   0.23,   0.14, -0.059, 
   30.,    0.0,  0.010,   0.49,    0.0, 0.0051,   0.23,   0.14,   0.27, 
   13.,    2.0,   0.25,  -0.15,  -0.13,  -0.24, -0.070,  -0.13, -0.031, 
   58.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   20.,    1.0,  0.045,  0.050, -0.031, -0.032,  0.043, -0.016, -0.0091, 
   75.,    1.0,  0.022,  0.073,    0.0, -0.00072,  0.066, 0.0073,  0.073, 
   8.0,    1.0,   0.50,   0.25,    0.0, -1.7e-16,  -0.42,  -0.47,   0.17, 
   41.,    5.0,  0.039, 0.0078, 0.0078, 0.0097,   0.13,  0.086,   0.18, 
   27.,    4.0,  0.031,    0.0,    0.0, -0.0058,   0.11,  0.063,  0.054, 
   37.,    1.0,  0.029, -0.019, -0.016,  0.010,  0.059,    0.0, -0.016, 
   12.,    4.0,  0.031,  0.031,    0.0, -0.0050,   0.11,  0.063,   0.10, 
   95.,    4.0,   0.50,  -0.25,  -0.25,  -0.25,  -0.36,  -0.41, -0.010, 
   27.,    4.0,  0.031,    0.0,    0.0, -0.0058,   0.11,  0.063,  0.054, 
   15.,    3.0,    0.0,   0.19,  0.023,  0.017,  0.090,  0.031,  0.068, 
   92.,    5.0,   0.16, -0.070,    0.0,  -0.12, 0.0079, -0.031, -0.012, 
   86.,    3.0,    0.0,  0.031,    0.0, 0.0075,  0.090,  0.031,  0.087, 
   81.,    3.0,  0.031, -5.0e-05, -0.031, -0.084,  0.058,    0.0,  0.043, 
   11.,    4.0,  0.031,    0.0,    0.0, 0.0083,   0.11,  0.063,  0.061, 
   40.,    3.0,  0.031, -5.0e-05,    0.0,   0.19,  0.058,    0.0,  0.042, 
   25.,    3.0,  0.016, 5.0e-05,    0.0, -0.0051,  0.074,  0.016,  0.052, 
   53.,    5.0,  0.016, -0.0078,  0.047,   0.10,   0.15,   0.11,   0.16, 
   98.,    4.0,   0.25,    0.0,    0.0, -0.019,  -0.11,  -0.16,  0.036, 
   46.,    5.0, 0.0078,  0.023,    0.0, -0.024,   0.16,   0.12,  0.030, 
   89.,    5.0,   0.42,  -0.27,  -0.41,  -0.39,  -0.26,  -0.30,  -0.23, 
   91.,    4.0,  0.031,   0.11,    0.0, 6.9e-18,   0.11,  0.063,   0.10, 
   44.,    0.0,   0.15,   0.36,    0.0, -8.3e-16,  0.093, 0.0088,   0.14, 
   63.,    4.0,  0.031,  0.031,    0.0,   0.15,   0.11,  0.063,  0.099, 
   44.,    3.0,  0.035,  0.092,    0.0, 0.0053,  0.054, -0.0039,  0.038, 
   6.0,    2.0,   0.50,   0.25,    0.0,   0.10,  -0.32,  -0.38,   0.12, 
   94.,    1.0,   0.12,   0.13,  0.039,   0.16, -0.036, -0.094,  0.097, 
   81.,    0.0,   0.36,   0.15,  -0.20,  -0.24,  -0.12,  -0.20, -0.075, 
   25.,    5.0,  0.023,    0.0,    0.0, -0.0013,   0.14,   0.10,   0.13, 
   20.,    0.0,   0.16,   0.34,    0.0,  -0.20,  0.080, -0.0039,   0.11, 
   25.,    2.0,  0.030,  0.047,  0.016,  0.089,   0.15,  0.094,  0.077, 
   22.,    3.0,    0.0,  0.031,    0.0,   0.35,  0.090,  0.031,  0.091, 
   50.,    5.0, 0.0078,   0.10,    0.0, 0.0083,   0.16,   0.12,   0.12, 
   96.,    1.0,   0.50,  -0.25,  -0.25,  -0.27,  -0.42,  -0.47,  -0.21, 
   17.,    5.0,   0.25, -0.062,   0.25, 0.0053, -0.087,  -0.12, -0.062, 
   4.0,    1.0,   0.25, -0.063,    0.0, -0.030,  -0.16,  -0.22,  -0.11, 
   81.,    5.0,   0.50,  -0.31,  -0.45,  -0.34,  -0.34,  -0.37,  -0.35, 
   31.,    1.0,  0.039, -0.017,    0.0, 0.0023,  0.049, -0.0097, -0.040, 
   24.,    4.0,  0.031,   0.11,    0.0,  0.080,   0.11,  0.063,  0.051, 
   86.,    4.0,   0.12, -0.062, -0.031, -0.029,  0.016, -0.031, 0.0055, 
   40.,    0.0,  0.042,   0.46,   0.10,   0.13,   0.20,   0.11,   0.24, 
   14.,    4.0,  0.031,    0.0,    0.0, 0.0021,   0.11,  0.063,  0.049, 
   46.,    2.0, 0.0070,   0.12,  0.070,  0.084,   0.17,   0.12,   0.10, 
   86.,    2.0,  0.062,  0.039,    0.0, -0.052,   0.12,  0.062,  0.091, 
   16.,    4.0,   0.12, -0.047,  0.031, -0.016,  0.016, -0.031, -0.034, 
   99.,    5.0, 0.0078,  0.012, 0.0078,   0.10,   0.16,   0.12,   0.12, 
   21.,    0.0,   0.16,   0.34, -0.048, -0.023,  0.080, -0.0039,  0.077, 
   9.0,    2.0,    1.0,    0.0,  -0.50,  -0.40,  -0.83,  -0.88,   0.20, 
   76.,    2.0,  0.069,  0.013,   0.12,  0.097,   0.11,  0.055,  0.042, 
   76.,    4.0,  0.031,   0.13,   0.16,   0.15,   0.11,  0.063,  0.069, 
   76.,    4.0,  0.031,   0.13,   0.16,   0.15,   0.11,  0.063,  0.069, 
   83.,    3.0,    0.0,  0.016,  0.016,  0.011,  0.090,  0.031,  0.074, 
   32.,    5.0,   0.19, -0.031,    0.0, -0.020, -0.024, -0.063,  0.023, 
   20.,    3.0,    0.0,  0.094,    0.0, 0.0072,  0.090,  0.031,  0.081, 
   48.,    3.0,  0.016,  0.016, -0.016, -0.021,  0.074,  0.016,  0.052, 
   97.,    0.0,  0.011,   0.49, 0.0037, 0.0067,   0.23,   0.14,   0.12, 
   87.,    0.0,   0.16,   0.35,    0.0, -0.045,  0.084,    0.0,   0.11, 
   41.,    5.0,  0.039, 0.0078, 0.0078, 0.0097,   0.13,  0.086,   0.18, 
   46.,    5.0, 0.0078,  0.023,    0.0, -0.024,   0.16,   0.12,  0.030, 
   75.,    1.0,  0.022,  0.073,    0.0, -0.00072,  0.066, 0.0073,  0.073, 
   61.,    5.0,  0.031,  0.078,    0.0, -3.5e-18,   0.13,  0.094,  0.094, 
   78.,    2.0,  0.011,  0.055,  0.035,   0.11,   0.17,   0.11,  0.083, 
   64.,    4.0,  0.031,  0.031,    0.0, 0.0040,   0.11,  0.063,  0.099, 
   16.,    3.0,  0.031, -0.016, -0.031, -0.031,  0.058,    0.0,  0.036, 
   54.,    4.0,  0.031,    0.0,  0.063,  0.026,   0.11,  0.063,  0.073, 
   17.,    1.0,  0.014,  0.047,  0.031, -0.029,  0.074,  0.015, 0.0088, 
   11.,    3.0,  0.016, 5.0e-05, -0.016, -0.0066,  0.074,  0.016,  0.052, 
   28.,    4.0,  0.031,    0.0,    0.0, 0.00094,   0.11,  0.063,  0.061, 
   46.,    2.0, 0.0070,   0.12,  0.070,  0.084,   0.17,   0.12,   0.10, 
   95.,    1.0,   0.50,    0.0,    0.0, -0.078,  -0.42,  -0.47,  -0.21, 
   79.,    1.0,  0.022, 0.0073, -0.0080, 0.0084,  0.066, 0.0073,  0.073, 
   70.,    5.0,   0.19,  0.047,   0.19, -0.033, -0.024, -0.063,  0.018, 
   42.,    5.0,  0.047, -0.0039, -0.0078, 0.00031,   0.12,  0.078,   0.17, 
   83.,    4.0,  0.031,    0.0,  0.031,  0.019,   0.11,  0.063,  0.075, 
   79.,    5.0,   0.24, -0.055,  -0.18,  -0.22, -0.079,  -0.12,  -0.10, 
   45.,    3.0,  0.035,  0.092,    0.0, -0.0095,  0.054, -0.0039,  0.038, 
   49.,    0.0,   0.23,   0.27,   0.15,  -0.55, 0.0072, -0.076,  0.061, 
   92.,    0.0,   0.16,   0.35,    0.0, -0.045,  0.084,    0.0,   0.11, 
   2.0,    2.0,   0.50,    0.0,    0.0, 0.0055,  -0.32,  -0.38,  -0.15, 
   36.,    0.0,  0.042,   0.46,   0.34,   0.65,   0.20,   0.11,   0.25, 
   45.,    2.0,   0.12, -0.011,  0.063, 0.00024,  0.056,    0.0, -0.0041, 
   91.,    0.0,   0.16,   0.35,    0.0, -0.040,  0.084,    0.0,   0.11, 
   0.0,    1.0, 0.0060,   0.15,   0.15,   0.15,  0.082,  0.023,  0.027, 
   39.,    4.0,  0.094, -0.031, -0.063, -0.063,  0.048,    0.0, 0.0099, 
   46.,    3.0,  0.031, -0.031, -0.031, -0.031,  0.058,    0.0,  0.036, 
   51.,    5.0, 0.0078,  0.012,    0.0,  0.020,   0.16,   0.12,   0.12, 
   80.,    0.0,   0.39,   0.11,  0.088, 0.0055,  -0.16,  -0.24,  -0.11, 
   58.,    5.0,  0.031,  0.078,    0.0, -3.5e-18,   0.13,  0.094,  0.094, 
   61.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   57.,    1.0, 0.0060,  0.012,    0.0, 8.7e-19,  0.082,  0.023,  0.048, 
   44.,    4.0,  0.094, -0.031,    0.0, -0.0010,  0.048,    0.0, 0.0099, 
   56.,    3.0,  0.062, -0.031, -0.062, -0.059,  0.027, -0.031,  0.011, 
   0.0,    0.0,   0.14,   0.36, -0.019,  0.070,   0.10,  0.019,   0.16, 
   51.,    1.0, 0.0060, -0.0025, 0.0040, -0.029,  0.082,  0.023, -0.015, 
   41.,    5.0,  0.039, 0.0078, 0.0078, 0.0097,   0.13,  0.086,   0.18, 
   35.,    2.0,   0.33,    0.0,    0.0, -0.0029,  -0.15,  -0.20, -0.068, 
   5.0,    2.0,   0.50,    0.0,    0.0, 0.0022,  -0.32,  -0.38,  -0.15, 
   50.,    3.0,    0.0,  0.016,    0.0,    0.0,  0.090,  0.031,  0.066, 
   75.,    4.0,   0.19, -0.031,  -0.16, -0.089, -0.047, -0.094, -0.090, 
   9.0,    4.0,    1.0,  -0.50,  -0.50,  -0.97,  -0.87,  -0.91,  -0.16, 
   21.,    0.0,   0.16,   0.34, -0.048, -0.023,  0.080, -0.0039,  0.077, 
   59.,    2.0,   0.12, -0.055,    0.0, -1.4e-17,  0.056,    0.0, -0.029, 
   99.,    1.0, 0.0010, 0.0020,  0.028, -0.0060,  0.087,  0.028, -0.025, 
   1.0,    1.0,   0.25,    0.0,    0.0, -0.075,  -0.16,  -0.22,  0.054, 
   29.,    4.0,  0.031,    0.0,    0.0, -0.0085,   0.11,  0.063,  0.054, 
   76.,    4.0,  0.031,   0.13,   0.16,   0.15,   0.11,  0.063,  0.069, 
   56.,    1.0,  0.029,    0.0, -0.015, -0.011,  0.059,    0.0,  0.024, 
   16.,    2.0,  0.030,  0.052,    0.0,  0.038,   0.15,  0.094,  0.075, 
   6.0,    2.0,   0.50,   0.25,    0.0,   0.10,  -0.32,  -0.38,   0.12, 
   42.,    5.0,  0.047, -0.0039, -0.0078, 0.00031,   0.12,  0.078,   0.17, 
   91.,    2.0,   0.50,  -0.21,  -0.38,  -0.33,  -0.32,  -0.38,  -0.35, 
   40.,    0.0,  0.042,   0.46,   0.10,   0.13,   0.20,   0.11,   0.24, 
   95.,    5.0,   0.19,  0.062,  0.062,  0.062, -0.024, -0.063,  0.030, 
   16.,    5.0,   0.12, -0.039,  0.070,  0.032,  0.047, 0.0078,  0.067, 
   1.0,    2.0,   0.50,    0.0,    0.0, 0.0055,  -0.32,  -0.38,  -0.15, 
   56.,    4.0,  0.031,    0.0,    0.0, 0.0044,   0.11,  0.063,  0.073, 
   23.,    3.0,    0.0,  0.031,    0.0,   0.28,  0.090,  0.031,   0.10, 
   93.,    3.0, 0.0039,   0.12,  0.027,   0.77,  0.086,  0.027,   0.11, 
   18.,    2.0,  0.030,  0.052,    0.0,  0.021,   0.15,  0.094,  0.091, 
   37.,    5.0,  0.039, -0.016, -0.0078, -0.0055,   0.13,  0.086,   0.18, 
   53.,    0.0,   0.23,   0.27,   0.63,   0.65, 0.0072, -0.076,  0.051, 
   13.,    3.0,   0.25,  -0.13,  -0.22,  -0.22,  -0.17,  -0.22,  -0.14, 
   10.,    2.0,  0.046,  0.031, 0.0078,  0.036,   0.14,  0.078,  0.075, 
   63.,    1.0,  0.061,    0.0,    0.0,  0.026,  0.027, -0.031, -0.0073, 
   83.,    0.0,   0.39,   0.11,  0.088,   0.21,  -0.16,  -0.24,  -0.11, 
   90.,    2.0,   0.50,  -0.21,  -0.38,  -0.33,  -0.32,  -0.38,  -0.35, 
   39.,    1.0,  0.029, -0.012,    0.0, -0.016,  0.059,    0.0, -0.016, 
   30.,    5.0,   0.19,    0.0,    0.0,  0.081, -0.024, -0.063,  0.030, 
   98.,    4.0,   0.25,    0.0,    0.0, -0.019,  -0.11,  -0.16,  0.036, 
   19.,    0.0,   0.12,   0.45,  -0.11, -0.070,   0.12,  0.038,  0.077, 
   74.,    0.0,   0.36,   0.15,    0.0, -0.057,  -0.12,  -0.20, -0.070, 
   33.,    1.0,  0.080,    0.0,    0.0, 0.0034, 0.0074, -0.051, -0.00056, 
   38.,    0.0,  0.042,   0.46,   0.34,   0.41,   0.20,   0.11,   0.22, 
   87.,    5.0,   0.16, -0.070,    0.0,  -0.12, 0.0079, -0.031, -0.012, 
   65.,    4.0,  0.031,   0.22,   0.34,   0.27,   0.11,  0.063,  0.099, 
   69.,    1.0,  0.061, -0.043, -0.031, -0.031,  0.027, -0.031, -0.049, 
   86.,    2.0,  0.062,  0.039,    0.0, -0.052,   0.12,  0.062,  0.091, 
   12.,    2.0,   0.12,  0.039,   0.13,   0.13,  0.056,    0.0,  0.029, 
   84.,    0.0,   0.39,   0.11,  -0.24,  -0.26,  -0.16,  -0.24,  -0.11, 
   37.,    4.0,  0.031,  0.031,  0.063,  0.023,   0.11,  0.063,  0.073, 
   17.,    1.0,  0.014,  0.047,  0.031, -0.029,  0.074,  0.015, 0.0088, 
   61.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   85.,    0.0,   0.16,   0.35,   0.24,   0.15,  0.084,    0.0,   0.11, 
   51.,    5.0, 0.0078,  0.012,    0.0,  0.020,   0.16,   0.12,   0.12, 
   15.,    2.0,   0.25,  -0.15,  -0.22,  -0.12, -0.070,  -0.13,  -0.15, 
   21.,    1.0,  0.095, -0.054, -0.066, -0.030, -0.0078, -0.066, -0.061, 
   31.,    0.0,  0.010,   0.49,    0.0, 0.0051,   0.23,   0.14,   0.27, 
   55.,    0.0,   0.12,   0.39,   0.14,  0.064,   0.12,  0.038,   0.17, 
   57.,    5.0,  0.031,  0.078,    0.0, -3.5e-18,   0.13,  0.094,  0.094, 
   22.,    4.0,   0.19,  0.062,    0.0, -0.040, -0.047, -0.094, -0.051, 
   81.,    1.0,  0.029,  0.031,  0.041, 0.0075,  0.059,    0.0, -0.017, 
   21.,    2.0,  0.096, 0.0047, -0.066, -0.041,  0.084,  0.028,  0.094, 
   78.,    4.0,   0.19,  -0.16,    0.0,  0.046, -0.047, -0.094,  -0.11, 
   61.,    5.0,  0.031,  0.078,    0.0, -3.5e-18,   0.13,  0.094,  0.094, 
   46.,    3.0,  0.031, -0.031, -0.031, -0.031,  0.058,    0.0,  0.036, 
   67.,    5.0,  0.078, -0.016,    0.0, -0.064,  0.087,  0.047,   0.12, 
   42.,    3.0,  0.031, -5.0e-05,    0.0, 0.0051,  0.058,    0.0,  0.055, 
   93.,    3.0, 0.0039,   0.12,  0.027,   0.77,  0.086,  0.027,   0.11, 
   59.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   55.,    1.0,  0.029,    0.0,    0.0, -0.0090,  0.059,    0.0,  0.066, 
   51.,    1.0, 0.0060, -0.0025, 0.0040, -0.029,  0.082,  0.023, -0.015, 
   27.,    4.0,  0.031,    0.0,    0.0, -0.0058,   0.11,  0.063,  0.054, 
   80.,    1.0,  0.029,    0.0, -0.023, 0.00039,  0.059,    0.0, -0.028, 
   47.,    3.0,    0.0,  0.016,    0.0,    0.0,  0.090,  0.031,  0.074, 
   88.,    4.0,  0.031,   0.11,   0.34,   0.30,   0.11,  0.063,   0.10, 
   0.0,    1.0, 0.0060,   0.15,   0.15,   0.15,  0.082,  0.023,  0.027, 
   65.,    2.0,   0.25,  0.039,  -0.13,  -0.18, -0.070,  -0.13, -0.097, 
   79.,    0.0,   0.21,   0.30,   0.15,   0.25,  0.033, -0.050,  0.082, 
   43.,    0.0,  0.042,   0.46,    0.0,  0.010,   0.20,   0.11,   0.22, 
   3.0,    0.0,  0.015,   0.49,    0.0, -0.00050,   0.23,   0.14,   0.12, 
   19.,    1.0,   0.15,  -0.12, -0.094,  -0.10, -0.068,  -0.13,  -0.13, 
   99.,    5.0, 0.0078,  0.012, 0.0078,   0.10,   0.16,   0.12,   0.12, 
