     i,      c,     ev,    reg,    dom,   diff,     dk,    dk2,    knn,   mean,    med, 
   46.,    5.0,    4.5,  -0.13,  0.031,   -1.0,   0.16,  -0.28,  -0.35, -0.060,  -0.36, 
   87.,    4.0,    0.0,   0.22,   0.12,    0.0,   0.15,   0.15,    0.0,   0.25,   0.23, 
   80.,    0.0,   0.13,  0.092,   0.14,   0.14,  0.089,  0.088,  0.092,  0.073,  0.063, 
   98.,    0.0,   0.24,  0.090,   0.48,   0.11, -0.085, -0.066, -0.092, -0.037, -0.048, 
   42.,    5.0,    6.9,   0.49,    1.9,   -2.8,  -0.41,    2.0,    1.7,   -2.6,   -2.8, 
   93.,    4.0,   0.22, 0.0066,   0.14,  -0.19,  0.050,  0.068,  0.053,  0.030,  0.014, 
   44.,    5.0,    3.2,   0.12,   0.68,   0.57, -0.075,  -0.30,  -0.45,    1.2,   0.92, 
   93.,    0.0,   0.15,  0.037, -0.013,  0.054, 0.00014,  0.062, 0.0034,  0.054,  0.044, 
   9.0,    4.0,    0.0,   0.24,   0.35,   0.16,   0.16,   0.30,   0.37,   0.25,   0.23, 
   83.,    1.0,   0.60,   0.12,   0.15,   0.20,   0.15,   0.12,   0.20, 0.0010,    0.0, 
   87.,    1.0,   0.40,  0.076,  0.050,    0.0,    0.0,  0.025,   0.10,   0.20,   0.20, 
   55.,    1.0,   0.70, -0.095, -0.050, -0.050,  -0.15, -0.075,    0.0,  -0.10,  -0.10, 
   4.0,    2.0,   0.50,   0.20,   0.19,   0.19,   0.12,   0.25,   0.12,   0.17,   0.12, 
   1.0,    3.0,    1.0, -0.0074, -0.010, -0.0067, -0.0067, 0.00050, 0.0040, -0.014, -0.014, 
   11.,    3.0,    1.0, -0.0044, -0.0050, -0.0050, -0.0015, -0.0022, -0.0010, -0.016, -0.016, 
   90.,    4.0,    0.0,   0.21,    0.0,    0.0,   0.15,  0.061,    0.0,   0.25,   0.23, 
   64.,    0.0,   0.20, 0.0067,  0.032,  0.032,  0.084,  0.038,  0.030, -0.0011, -0.013, 
   52.,    5.0,    3.9,   0.39,   0.56,  -0.18,   0.50,  -0.22,    2.2,   0.47,   0.17, 
   23.,    1.0,   0.60, -0.046,    0.0,  0.050, -0.050, -0.075,   0.10, 0.0010,    0.0, 
   41.,    0.0,   0.19,  0.037,  0.057,  0.057, 0.0011,  0.043,  0.057,  0.015, 0.0051, 
   47.,    0.0,  0.089,  0.071,  0.044,  0.021,  0.031,  0.057,  0.055,   0.11,   0.10, 
   69.,    0.0,   0.27,   0.14,   0.73, -0.063,   0.73,   0.35, -0.081, -0.072, -0.083, 
   27.,    2.0,   0.62,  0.069,  0.062,    0.0,    0.0,   0.16,    0.0,  0.045,    0.0, 
   62.,    2.0,   0.62,  0.037,  0.062,   0.12,    0.0,    0.0,   0.12,  0.045,    0.0, 
   0.0,    1.0,   0.60, -0.055,    0.0,  0.050,  -0.10, -0.050,    0.0, 0.0010,    0.0, 
   27.,    2.0,   0.62,  0.069,  0.062,    0.0,    0.0,   0.16,    0.0,  0.045,    0.0, 
   69.,    4.0,    0.0,   0.33,   0.96,   0.39,   0.96,   0.66,   0.53,   0.25,   0.23, 
   46.,    4.0,    0.0,   0.25,   0.35,   0.35,   0.31,   0.20,    0.0,   0.25,   0.23, 
   86.,    2.0,   0.62,  0.028,   0.12,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   14.,    2.0,   0.62,  0.059,  0.062,  0.062,   0.12,  0.094,   0.12,  0.045,    0.0, 
   1.0,    5.0,    5.6,  -0.22,  0.061,   -1.1,   -1.1,  -0.86,  -0.94,   -1.2,   -1.5, 
   58.,    4.0,   0.12,  0.096,   0.23,   0.22, -0.017,  0.044,   0.28,   0.12,   0.11, 
   97.,    2.0,   0.62,  0.048,   0.12,   0.12,  0.062,   0.16,   0.12,  0.045,    0.0, 
   83.,    0.0,   0.24, 0.0060, -0.00092, -0.00092, -0.034, -0.033, -0.057, -0.043, -0.054, 
   96.,    2.0,   0.62,  0.027,  0.062,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   90.,    0.0,   0.12,  0.016, -0.020, -0.020,  0.072, -0.016,  0.095,  0.081,  0.071, 
   46.,    3.0,   0.99, -0.0052, -0.0020, 0.0012, 0.0035, 0.0067,  0.010, -0.0061, -0.0060, 
   1.0,    0.0,   0.19,  0.046,  0.053,  0.053,  0.013,  0.061,  0.018,  0.012, 0.0017, 
   54.,    5.0,    3.4,   -1.1,  -0.84, -0.0013,  -0.85,  -0.68,   -1.2,   0.99,   0.69, 
   21.,    0.0,   0.40,  -0.19,  -0.19,  -0.21,  -0.19,  -0.18,  0.031,  -0.20,  -0.21, 
   88.,    5.0,    7.7,   -1.2,   -1.6,  -0.64,  -0.77,   -1.6,   -3.2,   -3.4,   -3.6, 
   42.,    3.0,    1.0, -0.0018, -0.0050, -0.0050, -0.0072, -0.0060, 0.0010, -0.016, -0.016, 
   61.,    4.0,   0.72,  -0.42,  -0.36,  -0.36,  -0.72,  -0.63, -0.027,  -0.48,  -0.50, 
   85.,    5.0,    2.7,   -1.6,  -0.37, -0.047,  -0.56,  -0.72,  -0.19,    1.7,    1.4, 
   32.,    1.0,   0.50,  0.084,   0.10,   0.15,   0.10,  0.075,   0.20,   0.10,   0.10, 
   73.,    4.0,    0.0,   0.41,   0.35,   0.98,   0.74,   0.47,   0.50,   0.25,   0.23, 
   83.,    5.0,    6.1,   -1.7,   -2.1,  -0.93,   -1.7,   -2.6,   -2.2,   -1.7,   -2.0, 
   98.,    0.0,   0.24,  0.090,   0.48,   0.11, -0.085, -0.066, -0.092, -0.037, -0.048, 
   17.,    2.0,   0.25,   0.48,   0.25,   0.25,   0.38,   0.38,   0.50,   0.42,   0.38, 
   8.0,    2.0,   0.62,  0.029,  0.062,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   24.,    4.0,   0.65,  -0.37,  -0.15,  -0.29,  -0.65,  -0.56,  0.080,  -0.41,  -0.43, 
   39.,    1.0,   0.70, -0.064, -0.050, -0.050, -0.050, -0.075,  -0.20,  -0.10,  -0.10, 
   82.,    5.0,    4.5,    2.1,    2.5,    3.3,    2.4,   0.87,    1.6,  -0.11,  -0.41, 
   13.,    5.0,    6.2,   0.13, -0.094,   0.47,   0.86,  -0.38,  -0.50,   -1.9,   -2.2, 
   41.,    1.0,   0.60,  0.047,  0.050,  0.050,   0.15,   0.10,   0.10, 0.0010,    0.0, 
   74.,    1.0,   0.50, -0.043, -0.050,  -0.10, -0.050,  -0.10,    0.0,   0.10,   0.10, 
   63.,    4.0,   0.23,  0.043,  -0.11,  -0.23,  -0.23,  -0.15,  -0.23,  0.015, -0.014, 
   75.,    5.0,    2.9,   0.43,   0.98,   0.50,  -0.41, -0.0012,  -0.35,    1.5,    1.2, 
   94.,    1.0,   0.70, -0.056,    0.0,    0.0,  0.050,    0.0,  -0.10,  -0.10,  -0.10, 
   33.,    3.0,   0.98, 0.0030, 0.0060,  0.013, 0.0057,  0.015, 0.00050, 0.0019, 0.0030, 
   36.,    4.0,    1.0,  -0.70,  -0.64,  -0.42,  -0.83,  -0.72,  -0.76,  -0.76,  -0.78, 
   58.,    3.0,   0.97, 0.0059, 0.0032, -0.00050, 0.0087, 0.00025, -0.010,  0.011,  0.012, 
   91.,    1.0,   0.50, -0.017,    0.0,  -0.10,  -0.10,  0.025,  -0.10,   0.10,   0.10, 
   53.,    4.0,   0.52,  -0.27,  -0.17,  -0.17, -0.049,  -0.49,   0.12,  -0.28,  -0.30, 
   96.,    3.0,    1.0, -0.015, -0.014, -0.011, -0.0020, -0.0042, -0.0025, -0.018, -0.018, 
   25.,    0.0,   0.17, -0.022, -0.037, -0.059, 0.0082, -0.046,  0.037,  0.032,  0.022, 
   11.,    4.0,   0.69,  -0.41,  -0.19,  -0.34,  -0.43,  -0.60,  -0.69,  -0.45,  -0.48, 
   79.,    1.0,   0.50,  0.072,  0.050,    0.0,   0.10,   0.10,   0.10,   0.10,   0.10, 
   87.,    0.0,   0.14,  0.012, -0.011, -0.034, -0.016, 0.0085, -0.055,  0.058,  0.048, 
   49.,    2.0,   0.75, -0.079, -0.062,    0.0, -0.062,  -0.16,   0.12, -0.081,  -0.12, 
   30.,    2.0,   0.62,  0.048,  -0.12,    0.0,  -0.19, -0.094,   0.25,  0.045,    0.0, 
   60.,    5.0,    2.9,   0.42,   0.10,  -0.10,  0.061,  0.089,  0.099,    1.5,    1.2, 
   21.,    0.0,   0.40,  -0.19,  -0.19,  -0.21,  -0.19,  -0.18,  0.031,  -0.20,  -0.21, 
   41.,    2.0,   0.62,  0.033,   0.12,   0.12,    0.0,   0.12,    0.0,  0.045,    0.0, 
   27.,    0.0,   0.12,  0.049,  0.011, -0.011,  0.048, 0.00098,  0.048,  0.080,  0.069, 
   96.,    4.0,    0.0,   0.27,   0.35,   0.35,   0.36,   0.46,   0.36,   0.25,   0.23, 
   52.,    4.0,   0.39,  -0.11, -0.036,  -0.30, -0.085,  -0.28,  -0.39,  -0.15,  -0.17, 
   71.,    0.0,   0.32,  -0.15, -0.091, -0.034, -0.064,  -0.18,  -0.11,  -0.13,  -0.14, 
   2.0,    4.0,    0.0,   0.20,   0.19,    0.0,   0.19,   0.37,   0.56,   0.25,   0.23, 
   67.,    1.0,   0.50,  0.010,   0.10,  -0.10,  0.050,  0.025,    0.0,   0.10,   0.10, 
   27.,    5.0,    3.2,    2.2,    2.9,   0.98,   0.92,    1.8,   0.97,    1.2,   0.85, 
   7.0,    4.0,   0.13,  0.091,   0.22,   0.19,  0.055,   0.16,  -0.13,   0.11,  0.097, 
   48.,    3.0,   0.97,  0.017,  0.017, 0.0030, 0.0060,  0.019,  0.023,  0.010,  0.011, 
   92.,    2.0,   0.62,  0.034,  0.062,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   6.0,    0.0,   0.17, -0.066,  -0.14, -0.069, -0.049, -0.0033, -0.049,  0.032,  0.022, 
   63.,    4.0,   0.23,  0.043,  -0.11,  -0.23,  -0.23,  -0.15,  -0.23,  0.015, -0.014, 
   5.0,    1.0,   0.90,  0.075, -0.050,  0.050,    0.0,  -0.10,  -0.20,  -0.30,  -0.30, 
   15.,    4.0,    0.0,   0.14,   0.35,   0.12,   0.12,   0.22,   0.64,   0.25,   0.23, 
   67.,    5.0,    3.2,  0.047,   0.61,    1.3,  -0.67,  -0.37, -0.073,    1.2,   0.85, 
   58.,    2.0,   0.88,  -0.20,  -0.19,  -0.19,  -0.19,  -0.19,  -0.12,  -0.21,  -0.25, 
   5.0,    5.0,    9.6,   -2.2,   -4.0,   -3.1,   -5.1,   -5.1,   -3.5,   -5.3,   -5.5, 
   48.,    5.0,    5.6,  -0.28,   -1.9,   -1.4,  -0.55,   -1.0,   0.62,   -1.2,   -1.5, 
   44.,    2.0,   0.88,  -0.20,  -0.12,  -0.12,  -0.25,  -0.28,    0.0,  -0.21,  -0.25, 
   48.,    2.0,   0.50,   0.18,   0.25,   0.25,  0.062,   0.19,   0.25,   0.17,   0.12, 
   48.,    3.0,   0.97,  0.017,  0.017, 0.0030, 0.0060,  0.019,  0.023,  0.010,  0.011, 
   31.,    3.0,    1.0, -0.013, -0.0020, -0.0032, -0.017, 0.0017, 0.0020, -0.013, -0.013, 
   31.,    4.0,   0.35,  -0.22, 0.0090,  -0.22,  -0.22,  -0.19,  -0.33,  -0.10,  -0.13, 
   36.,    4.0,    1.0,  -0.70,  -0.64,  -0.42,  -0.83,  -0.72,  -0.76,  -0.76,  -0.78, 
   94.,    5.0,    5.1,   0.25,   0.52,   0.77,  0.075,   0.38,   0.11,  -0.72,   -1.0, 
   90.,    3.0,   0.97, -0.0032, -0.026, -0.026, -0.017,  -0.25, -0.0080, 0.0090,  0.010, 
   48.,    1.0,   0.70, -0.018, -0.050,   0.10,  0.050,  0.025,   0.10,  -0.10,  -0.10, 
   15.,    0.0,  0.050,   0.12,  0.097,  0.096,   0.10,   0.10,   0.12,   0.15,   0.14, 
   81.,    0.0,   0.12,  0.028,  0.012, -0.011,  0.058,  0.041,  0.023,  0.081,  0.070, 
   6.0,    4.0,    0.0,   0.24,    0.0,    0.0,   0.11,   0.21,    0.0,   0.25,   0.23, 
   87.,    1.0,   0.40,  0.076,  0.050,    0.0,    0.0,  0.025,   0.10,   0.20,   0.20, 
   79.,    4.0,   0.38, -0.062, -0.025,   0.16,  -0.16,   0.11, -0.072,  -0.14,  -0.16, 
   38.,    0.0,   0.22, -0.054, -0.071, -0.072, -0.092, -0.019,  0.058, -0.022, -0.034, 
   75.,    1.0,   0.50, -0.017, -0.050,    0.0,  0.050,  0.025,    0.0,   0.10,   0.10, 
   88.,    4.0,    0.0,   0.33,   0.50,   0.36,   0.36,   0.58,   0.65,   0.25,   0.23, 
   22.,    3.0,   0.99, -0.010, -0.019, -0.023, -0.018, -0.0010, -0.015, -0.0031, -0.0030, 
   8.0,    5.0,    4.9,   0.44,   0.71,    1.1,    1.6,   0.12,  -0.64,  -0.53,  -0.82, 
   98.,    2.0,   0.62,  0.029,   0.19,   0.19,    0.0,    0.0,    0.0,  0.045,    0.0, 
   27.,    0.0,   0.12,  0.049,  0.011, -0.011,  0.048, 0.00098,  0.048,  0.080,  0.069, 
   13.,    3.0,    1.0, -0.0031, -0.0025, -0.0025, 0.0030, 0.00075, -0.00050, -0.014, -0.013, 
   87.,    4.0,    0.0,   0.22,   0.12,    0.0,   0.15,   0.15,    0.0,   0.25,   0.23, 
   89.,    5.0,    3.4,   0.93,    1.5,   0.20,    1.4,    1.0,   0.33,    1.0,   0.70, 
   3.0,    1.0,   0.80,  0.051,  0.050,  -0.10,  0.050, -0.025,    0.0,  -0.20,  -0.20, 
   61.,    2.0,   0.62,  0.030,   0.19,   0.19,    0.0,  -0.16,    0.0,  0.045,    0.0, 
   77.,    2.0,   0.62,  0.045,  -0.12,    0.0,    0.0,  0.062,   0.12,  0.045,    0.0, 
   42.,    3.0,    1.0, -0.0018, -0.0050, -0.0050, -0.0072, -0.0060, 0.0010, -0.016, -0.016, 
   76.,    5.0,    6.5,  -0.14,   -2.1,   -2.1,    1.4,  -0.86,    1.2,   -2.1,   -2.4, 
   75.,    2.0,   0.88,  -0.18,  -0.19,  -0.25,  -0.19,  -0.28,  -0.12,  -0.21,  -0.25, 
   18.,    4.0,    0.0,   0.27,   0.19,    0.0,  0.057,   0.32,   0.15,   0.25,   0.23, 
   64.,    2.0,   0.62,  0.032,  0.062,   0.12,    0.0,    0.0,   0.12,  0.045,    0.0, 
   23.,    5.0,    3.8,   0.48,   0.63,   0.14,   0.14,  0.027,   0.65,   0.55,   0.25, 
   84.,    0.0,   0.17,  0.027, -0.035, -0.035,  0.048,  0.052,  0.051,  0.031,  0.021, 
   92.,    2.0,   0.62,  0.034,  0.062,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   75.,    3.0,   0.96,  0.020,  0.011, 0.0095,  0.011,  0.016, 0.00050,  0.027,  0.028, 
   36.,    0.0,   0.27, -0.022,   0.16,  0.045,  0.039,  0.025, -0.025, -0.072, -0.082, 
   91.,    1.0,   0.50, -0.017,    0.0,  -0.10,  -0.10,  0.025,  -0.10,   0.10,   0.10, 
   50.,    1.0,   0.60, -0.048,    0.0,  -0.10,  -0.10, -0.025,  -0.10, 0.0010,    0.0, 
   40.,    5.0,    3.3,   0.99,    1.1,    1.7,  0.021,   0.18,    1.7,    1.1,   0.75, 
   66.,    1.0,   0.60, -0.027,   0.10,   0.10,  0.050,  0.025,    0.0, 0.0010,    0.0, 
   85.,    0.0,   0.12,  0.038,  0.017,  0.011,  0.041,  0.039, -0.027,  0.086,  0.076, 
   20.,    4.0,   0.34,  -0.12,  -0.14,   0.20,  -0.27,  -0.27,  0.070, -0.092,  -0.12, 
   43.,    0.0,   0.21,  0.012,   0.10,   0.10,  0.012,  0.065,   0.11, -0.010, -0.022, 
   34.,    4.0,   0.27, -0.048,  0.082,  -0.24,  0.086, -0.093,  -0.11, -0.028, -0.057, 
   95.,    3.0,    1.0, -0.017, -0.018, -0.010, 0.0012, -0.0032, -0.010, -0.016, -0.016, 
   51.,    5.0,    3.5,  -0.18,   0.38,  -0.33, -0.0031,  0.025,   0.29,   0.93,   0.62, 
   72.,    4.0,    0.0,   0.30,   0.35,   0.35,   0.42,   0.46,   0.39,   0.25,   0.23, 
   89.,    2.0,   0.88,  -0.20,  -0.19,  -0.12,    0.0,  -0.19,    0.0,  -0.21,  -0.25, 
   95.,    3.0,    1.0, -0.017, -0.018, -0.010, 0.0012, -0.0032, -0.010, -0.016, -0.016, 
   20.,    5.0,    3.1,   0.18,   0.73,   0.19,   0.25,  -0.22,  -0.40,    1.3,   0.98, 
   58.,    2.0,   0.88,  -0.20,  -0.19,  -0.19,  -0.19,  -0.19,  -0.12,  -0.21,  -0.25, 
   60.,    1.0,   0.50, -0.017,    0.0,  -0.10,  -0.10, -0.025,  -0.10,   0.10,   0.10, 
   27.,    4.0,    0.0,   0.21,   0.35,    0.0,   0.12,   0.22,    0.0,   0.25,   0.23, 
   22.,    0.0,   0.14,  0.023, -0.0071, -0.0072, -0.052, -0.014, -0.020,  0.062,  0.051, 
   99.,    4.0,   0.39, -0.082, -0.038,  -0.11,  -0.17, -0.079,  -0.24,  -0.15,  -0.18, 
   0.0,    2.0,   0.88,  -0.21,  -0.19,  -0.12,  -0.19,  -0.22,    0.0,  -0.21,  -0.25, 
   29.,    2.0,   0.75, -0.078,    0.0,    0.0,  -0.19,  -0.12,  -0.25, -0.081,  -0.12, 
   70.,    4.0,   0.39,  -0.16,  -0.23, -0.048,  -0.17,  -0.36,  -0.39,  -0.15,  -0.17, 
   23.,    2.0,   0.62,  0.035,  0.062,   0.12,   0.12,  0.062,    0.0,  0.045,    0.0, 
   4.0,    3.0,   0.96,  0.021,  0.025,  0.013,  0.018,  0.015,  0.034,  0.021,  0.022, 
   21.,    1.0,   0.70, -0.098, -0.050, -0.050,  -0.15, -0.075,  -0.10,  -0.10,  -0.10, 
   84.,    5.0,    4.2,    1.3,    1.4, -0.019,    1.2,   0.21,    1.3,   0.18,  -0.12, 
   86.,    3.0,    1.0, -0.0027, -0.0055, -0.0055, -0.0017, -0.0027, 0.00050, -0.017, -0.016, 
   46.,    3.0,   0.99, -0.0052, -0.0020, 0.0012, 0.0035, 0.0067,  0.010, -0.0061, -0.0060, 
   92.,    0.0,   0.22, -0.036, -0.082, -0.082, -0.024, -0.047, -0.046, -0.016, -0.027, 
   55.,    1.0,   0.70, -0.095, -0.050, -0.050,  -0.15, -0.075,    0.0,  -0.10,  -0.10, 
   23.,    2.0,   0.62,  0.035,  0.062,   0.12,   0.12,  0.062,    0.0,  0.045,    0.0, 
   77.,    3.0,   0.98, -0.011, -0.023, -0.017, -0.0065, -0.020,  0.010, -8.5e-05, 0.0010, 
   60.,    4.0,  0.055,   0.15,   0.14, -0.055, 0.0069,  0.084, -0.055,   0.19,   0.17, 
   68.,    3.0,    1.0, 0.0022, -0.0045, -0.0045, -0.0050, -0.0017, 0.0015, -0.016, -0.015, 
   22.,    2.0,   0.62,  0.042,  0.062,  0.062, -0.062,  0.031,  -0.12,  0.045,    0.0, 
   98.,    3.0,    1.0, 0.0072, -0.0050, -0.0050, -0.0060,  -0.25, 0.0010, -0.016, -0.016, 
   59.,    5.0,    3.2,  -0.97,  -0.28,  -0.46,  -0.32,  -0.25,   0.24,    1.2,   0.86, 
   47.,    0.0,  0.089,  0.071,  0.044,  0.021,  0.031,  0.057,  0.055,   0.11,   0.10, 
   72.,    4.0,    0.0,   0.30,   0.35,   0.35,   0.42,   0.46,   0.39,   0.25,   0.23, 
   82.,    4.0,    0.0,   0.29,   0.35,   0.68,   0.33,   0.35,    0.0,   0.25,   0.23, 
   56.,    2.0,   0.62,  0.050,   0.12,   0.12,   0.12,  0.094,    0.0,  0.045,    0.0, 
   71.,    5.0,    5.2,   -1.9,   -1.7,   -2.0,   -1.3,   -1.7,  -0.94,  -0.80,   -1.1, 
   93.,    2.0,   0.75, -0.073, -0.062,    0.0,    0.0, -0.062,    0.0, -0.081,  -0.12, 
   35.,    0.0,   0.20,  0.048,  0.081,  0.081, 0.0057, -0.067,   0.12, -0.0024, -0.014, 
   11.,    1.0,   0.70,  0.047,  0.050,   0.15,   0.10,  0.025,    0.0,  -0.10,  -0.10, 
   77.,    2.0,   0.62,  0.045,  -0.12,    0.0,    0.0,  0.062,   0.12,  0.045,    0.0, 
   13.,    5.0,    6.2,   0.13, -0.094,   0.47,   0.86,  -0.38,  -0.50,   -1.9,   -2.2, 
   89.,    2.0,   0.88,  -0.20,  -0.19,  -0.12,    0.0,  -0.19,    0.0,  -0.21,  -0.25, 
   43.,    1.0,   0.60,  0.047,  0.050,   0.10,   0.10,  0.050,  -0.10, 0.0010,    0.0, 
   50.,    5.0,    3.8,   0.48,    1.7,    2.2,  -0.35,  -0.17,  -0.71,   0.56,   0.26, 
   23.,    0.0,   0.16,  0.030, -0.023, -0.023, -0.059, -0.0030, -0.0060,  0.044,  0.034, 
   58.,    2.0,   0.88,  -0.20,  -0.19,  -0.19,  -0.19,  -0.19,  -0.12,  -0.21,  -0.25, 
   30.,    5.0,    2.2,  0.023,   0.48,    1.2,   0.71,   0.49,    1.2,    2.2,    1.8, 
   48.,    4.0,   0.32,  0.036,  0.034,  -0.26, -0.019,   0.11,   0.40, -0.077,  -0.11, 
   24.,    4.0,   0.65,  -0.37,  -0.15,  -0.29,  -0.65,  -0.56,  0.080,  -0.41,  -0.43, 
   20.,    4.0,   0.34,  -0.12,  -0.14,   0.20,  -0.27,  -0.27,  0.070, -0.092,  -0.12, 
   38.,    5.0,    3.2,  0.060,  -0.26,   0.43,   0.38,  -0.21,   0.34,    1.2,   0.86, 
   20.,    3.0,   0.98, -0.0059, -0.010, -0.011, 0.0040, -0.012, -0.0095, 0.00042, 0.0015, 
   31.,    5.0,    4.3,    2.2,    1.9,   -1.3,  -0.16,    2.2,    1.4,  0.079,  -0.22, 
   11.,    5.0,    6.5,   -1.2,  -0.88, -0.010,   -1.6,   -1.5,  -0.51,   -2.1,   -2.4, 
   45.,    1.0,   0.70,   0.17,   0.10,   0.20,   0.15,   0.20,   0.10,  -0.10,  -0.10, 
   68.,    5.0,    7.7,   -1.3,   -1.5,    1.1,  -0.65,   -1.6, -0.025,   -3.3,   -3.6, 
   24.,    3.0,    1.0, 0.00099, -0.0060, -0.0060, -0.0010, -0.0022, -0.0015, -0.017, -0.017, 
   48.,    0.0,   0.31, -0.075,  -0.13,  -0.15,  -0.14,  -0.13,  -0.10,  -0.11,  -0.12, 
   94.,    0.0,   0.21,  0.016,  0.037,  0.037, -0.021, -0.011, -0.037, -0.0050, -0.017, 
   8.0,    1.0,   0.70, -0.068,  0.050,    0.0,    0.0,    0.0,    0.0,  -0.10,  -0.10, 
   89.,    0.0,   0.19, -0.015, -0.055,  0.015, -0.0048, -0.0059,  0.035,  0.012, 0.0025, 
   23.,    3.0,   0.99, -0.013, -0.013, -0.0055, -0.0065, -0.0032, -0.013, -0.010, -0.010, 
   70.,    4.0,   0.39,  -0.16,  -0.23, -0.048,  -0.17,  -0.36,  -0.39,  -0.15,  -0.17, 
   67.,    3.0,   0.98, -0.0074, -0.012, -0.00075, -0.0025, -0.012, -0.0050, -0.0016, -0.0015, 
   1.0,    0.0,   0.19,  0.046,  0.053,  0.053,  0.013,  0.061,  0.018,  0.012, 0.0017, 
   23.,    5.0,    3.8,   0.48,   0.63,   0.14,   0.14,  0.027,   0.65,   0.55,   0.25, 
   92.,    5.0,    3.6,  -0.34,  -0.65,   0.78,  -0.97,    1.0,   0.25,   0.77,   0.47, 
   28.,    1.0,   0.90, -0.049,    0.0,    0.0,  -0.15,  -0.10,  -0.10,  -0.30,  -0.30, 
   34.,    2.0,   0.62,  0.049,  0.062,   0.12,   0.25,   0.16,   0.25,  0.045,    0.0, 
   16.,    0.0,   0.21, -0.077,  -0.11,  -0.10, -0.042,  -0.13, -0.092, -0.011, -0.022, 
   87.,    4.0,    0.0,   0.22,   0.12,    0.0,   0.15,   0.15,    0.0,   0.25,   0.23, 
   21.,    0.0,   0.40,  -0.19,  -0.19,  -0.21,  -0.19,  -0.18,  0.031,  -0.20,  -0.21, 
   84.,    0.0,   0.17,  0.027, -0.035, -0.035,  0.048,  0.052,  0.051,  0.031,  0.021, 
   29.,    2.0,   0.75, -0.078,    0.0,    0.0,  -0.19,  -0.12,  -0.25, -0.081,  -0.12, 
   82.,    1.0,   0.80,  -0.19, -0.050,    0.0,  -0.20,  -0.15,  -0.20,  -0.20,  -0.20, 
   34.,    5.0,    3.9,   0.45,   0.61,  -0.13,  -0.28,  -0.33,    1.2,   0.52,   0.22, 
   53.,    5.0,    4.5,  -0.22,    1.6,   0.58,  -0.27,  -0.97,   0.59,  -0.15,  -0.45, 
   21.,    2.0,   0.62,  0.047,   0.12,   0.12,  0.062, -0.062,    0.0,  0.045,    0.0, 
   36.,    2.0,   0.75, -0.082,   0.25,    0.0,    0.0,  -0.12,  -0.12, -0.081,  -0.12, 
   32.,    1.0,   0.50,  0.084,   0.10,   0.15,   0.10,  0.075,   0.20,   0.10,   0.10, 
   4.0,    4.0,   0.12,   0.11,   0.24,  -0.12,  -0.12, 0.0080,  -0.12,   0.13,   0.11, 
   64.,    5.0,    4.6,   0.72,    1.0,  -0.15,   0.83,   0.10,   0.35,  -0.24,  -0.54, 
   63.,    0.0,   0.21, -0.051, -0.075, -0.075, -0.084, -0.072,  -0.18, -0.0083, -0.020, 
   3.0,    4.0,    0.0,   0.25,   0.50,   0.35,   0.54,   0.57,   0.73,   0.25,   0.23, 
   86.,    2.0,   0.62,  0.028,   0.12,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   81.,    4.0,    0.0,   0.21,   0.12,    0.0,    0.0,  0.075,    0.0,   0.25,   0.23, 
   15.,    3.0,    1.0, -0.021, -0.026, -0.031, -0.018, -0.011, 0.0025, -0.016, -0.015, 
   4.0,    4.0,   0.12,   0.11,   0.24,  -0.12,  -0.12, 0.0080,  -0.12,   0.13,   0.11, 
   98.,    4.0,   0.53,  -0.24, -0.031,  -0.17,  -0.41,  -0.23,  -0.29,  -0.29,  -0.32, 
   76.,    2.0,   0.62,  0.036,   0.12,   0.12,    0.0,    0.0,    0.0,  0.045,    0.0, 
   84.,    5.0,    4.2,    1.3,    1.4, -0.019,    1.2,   0.21,    1.3,   0.18,  -0.12, 
   29.,    2.0,   0.75, -0.078,    0.0,    0.0,  -0.19,  -0.12,  -0.25, -0.081,  -0.12, 
   20.,    3.0,   0.98, -0.0059, -0.010, -0.011, 0.0040, -0.012, -0.0095, 0.00042, 0.0015, 
   18.,    0.0,   0.21, -0.053, -0.075, -0.094, -0.016,  -0.10, -0.084, -0.0071, -0.019, 
   24.,    1.0,   0.80,  0.031,   0.10,    0.0,  0.050, -0.025,    0.0,  -0.20,  -0.20, 
   27.,    3.0,   0.96,  0.015,  0.016,  0.019,  0.028,  0.035,  0.032,  0.021,  0.022, 
   17.,    2.0,   0.25,   0.48,   0.25,   0.25,   0.38,   0.38,   0.50,   0.42,   0.38, 
   71.,    0.0,   0.32,  -0.15, -0.091, -0.034, -0.064,  -0.18,  -0.11,  -0.13,  -0.14, 
   12.,    1.0,   0.50, -0.035, -0.050,  -0.10,    0.0, -0.050,    0.0,   0.10,   0.10, 
   99.,    4.0,   0.39, -0.082, -0.038,  -0.11,  -0.17, -0.079,  -0.24,  -0.15,  -0.18, 
   74.,    0.0,   0.14, 0.0058, -0.011, 0.0062,  0.025,  0.022,  0.026,  0.058,  0.048, 
   40.,    4.0,   0.56,  -0.34,  -0.20,  -0.56,  -0.28,  -0.29,  -0.56,  -0.31,  -0.34, 
