     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   92.,    0.0,   0.80, -0.046, 0.0052, 0.0036,  0.074,  0.070, -0.026, 
   2.0,    2.0,   0.99, -0.0020,  0.014, -0.0061,  -0.16,  -0.16, -0.088, 
   61.,    0.0,   0.82, -0.0052,  0.013,  0.034,  0.050,  0.046,  0.025, 
   53.,    0.0,   0.82,  0.051, -0.014,  0.013,  0.053,  0.049,  0.055, 
   42.,    2.0,   0.84, -0.040, -0.0030,  0.038, -0.012, -0.020, -0.068, 
   63.,    0.0,   0.86, -0.060, -0.0073, -0.034,  0.014,  0.010, -0.021, 
   92.,    1.0,   0.92,  -0.17, -0.0040, -0.029, -0.0022, -0.013, -0.031, 
   26.,    1.0,   0.90, 0.0010, -0.028, -0.0024,  0.015,  0.011,  0.063, 
   88.,    0.0,   0.78,  0.014,  0.074,  0.067,  0.091,  0.087,  0.038, 
   8.0,    1.0,   0.98, -0.057,  0.010, -0.057, -0.069, -0.080, -0.024, 
   91.,    0.0,   0.81, -0.013,  0.018,  0.030,  0.065,  0.061, 0.0094, 
   2.0,    0.0,   0.97,  0.034, -0.018, -0.044, -0.096,  -0.10, -0.028, 
   46.,    2.0,   0.77,  0.081,  0.061,   0.14,  0.061,  0.056,  0.060, 
   52.,    2.0,   0.89,  -0.19,  -0.19, -0.038, -0.060, -0.068,  -0.19, 
   7.0,    1.0,   0.96,  0.044,  0.031, -0.032, -0.043, -0.053, -0.0066, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   75.,    1.0,   0.83,  0.053,  0.091, -0.046,  0.084,  0.080,  0.063, 
   81.,    2.0,   0.69,  0.072,  0.075,   0.16,   0.14,   0.14, 0.0090, 
   67.,    0.0,   0.85, -0.059, -0.069, -0.012,  0.018,  0.015, -0.028, 
   80.,    1.0,   0.89, -0.015, -0.038,  -0.17,  0.021,  0.017, -0.013, 
   96.,    1.0,   0.89,  -0.14,  0.076,  0.076,  0.026,  0.022, -0.030, 
   15.,    0.0,   0.97, -0.025, -0.0052,  0.022,  -0.10,  -0.11, -0.049, 
   23.,    0.0,   0.97, -0.036, -0.075, -0.047, -0.097,  -0.10, -0.059, 
   12.,    1.0,    1.0, -0.097, -0.019,   0.23, -0.088, -0.098, -0.048, 
   78.,    1.0,   0.89, -0.036, -0.068, -0.038,  0.022,  0.018, -0.0047, 
   94.,    1.0,   0.77,   0.11,   0.11,  0.098,   0.14,   0.14,   0.14, 
   87.,    0.0,   0.89,  -0.19, -0.042, -0.041, -0.019, -0.025, -0.079, 
   84.,    2.0,   0.60,   0.20,   0.17,   0.21,   0.23,   0.23,   0.18, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   54.,    0.0,   0.83,  0.056,  0.049,  0.030,  0.045,  0.041,  0.075, 
   99.,    1.0,   0.75,   0.13,  0.075,  0.055,   0.17,   0.16,   0.15, 
   25.,    2.0,   0.92, -0.069,  0.078,  -0.47, -0.090, -0.098, -0.068, 
   11.,    1.0,    1.0, -0.078, -0.019, -0.012, -0.088, -0.098, -0.051, 
   9.0,    1.0,   0.94, -1.1e-16,  0.044,  0.019, -0.030, -0.040,  0.014, 
   31.,    1.0,   0.90, 0.0030, -0.033,  0.068,  0.017,  0.013,  0.058, 
   13.,    2.0,   0.98, -0.018, -0.014, -0.023,  -0.15,  -0.16, -0.095, 
   61.,    1.0,   0.92, -0.038, -0.079, -0.039, -0.0073, -0.018, -0.017, 
   3.0,    1.0,    1.0, -0.057, -0.019, -0.018, -0.088, -0.098, -0.050, 
   41.,    0.0,   0.81,   0.12,  0.032,  0.010,  0.066,  0.062,  0.086, 
   62.,    2.0,   0.81, -0.016, -0.081, -0.030,  0.027,  0.022, -0.0099, 
   71.,    0.0,   0.87, -0.073,  -0.11, -0.061, 0.0035, -0.0031, -0.052, 
   76.,    1.0,   0.85,  0.024,  0.031,  0.034,  0.060,  0.055,  0.056, 
   59.,    0.0,   0.80,  0.065,  0.042,  0.053,  0.067,  0.063,  0.063, 
   77.,    0.0,   0.81, -0.019,  0.016,  0.041,  0.058,  0.054,  0.028, 
   12.,    1.0,    1.0, -0.097, -0.019,   0.23, -0.088, -0.098, -0.048, 
   32.,    0.0,   0.92, -0.0094, -0.030,  0.059, -0.051, -0.057, -0.026, 
   95.,    2.0,   0.61,   0.14, 0.0080, -0.028,   0.23,   0.22,   0.15, 
   57.,    2.0,   0.77,  0.082,   0.20,   0.14,  0.062,  0.057,  0.048, 
   31.,    0.0,   0.88,  0.046,   0.12,   0.43, -0.0071, -0.014,  0.057, 
   32.,    2.0,   0.89, -0.038, -0.079, -0.021, -0.059, -0.067, -0.032, 
   41.,    2.0,   0.88, -0.075, -0.036, -0.039, -0.045, -0.053,  -0.13, 
   58.,    1.0,   0.84,  0.046,   0.13,   0.12,  0.076,  0.072,  0.087, 
   43.,    2.0,   0.84, -0.039, 0.0030, -0.036, -0.0086, -0.017, -0.072, 
   53.,    2.0,   0.84, -0.087, -0.087, -0.090, -0.0045, -0.013, -0.073, 
   12.,    1.0,    1.0, -0.097, -0.019,   0.23, -0.088, -0.098, -0.048, 
   74.,    2.0,   0.70,  0.087, 0.0090,  0.069,   0.13,   0.12,   0.11, 
   85.,    0.0,   0.76,  0.038,  0.044,  0.042,   0.12,   0.11,  0.063, 
   93.,    1.0,   0.85, -0.014,  0.031,  0.074,  0.059,  0.054,  0.045, 
   37.,    0.0,   0.84,  0.031, -0.032, -0.024,  0.033,  0.029,  0.049, 
   92.,    1.0,   0.92,  -0.17, -0.0040, -0.029, -0.0022, -0.013, -0.031, 
   2.0,    1.0,    1.0, -0.055, -0.017, -0.031, -0.086, -0.096, -0.044, 
   34.,    1.0,   0.94, -0.045,  -0.15, -0.088, -0.032, -0.042, -0.011, 
   36.,    1.0,   0.95, -0.047, -0.013, -0.040, -0.034, -0.044, -0.023, 
   66.,    0.0,   0.76,  0.044, -0.043,   0.11,   0.11,   0.10,  0.080, 
   7.0,    2.0,   0.96,  0.038,  0.027,   0.11,  -0.13,  -0.14, -0.033, 
   68.,    2.0,   0.68,   0.17,   0.32,   0.18,   0.15,   0.15,   0.16, 
   14.,    2.0,    1.0, -0.046, -0.078,   0.23,  -0.17,  -0.18,  -0.14, 
   18.,    0.0,   0.96, -0.019, 0.0052, 0.0074, -0.095,  -0.10, -0.045, 
   5.0,    0.0,   0.95,  0.019,  0.039,  0.030, -0.078, -0.084, -0.011, 
   36.,    0.0,   0.90, -0.034, -0.043, -0.047, -0.033, -0.040, -0.021, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   23.,    2.0,   0.92,  0.056,  0.027,  0.045, -0.086, -0.094, -0.019, 
   1.0,    1.0,    1.0, 0.0040,  -0.15, -0.079, -0.084, -0.094, -0.038, 
   14.,    0.0,   0.92,  0.043, 0.0094, -0.0050, -0.054, -0.060,  0.021, 
   6.0,    0.0,   0.97, -0.0078, -0.028, 0.0039,  -0.10,  -0.11, -0.038, 
   36.,    2.0,   0.86, -0.0090,  0.038, -0.022, -0.030, -0.038, -0.018, 
   71.,    2.0,   0.71,  0.078, -0.0090,   0.15,   0.12,   0.11,  0.099, 
   41.,    1.0,   0.97, -0.088, -0.087,  -0.17, -0.058, -0.068, -0.044, 
   11.,    2.0,   0.97, -0.0055,  0.016,  0.044,  -0.14,  -0.14, -0.091, 
   44.,    0.0,   0.88, -0.010,  0.051,  -0.12, -0.0092, -0.016, -0.011, 
   44.,    1.0,   0.92, -0.023,  0.037,  0.076, -0.0083, -0.019, -0.0060, 
   1.0,    0.0,   0.96,  0.043, -0.023,   0.16, -0.087, -0.093, -0.013, 
   50.,    0.0,   0.89, -0.091, -0.042, -0.070, -0.014, -0.021, -0.029, 
   76.,    1.0,   0.85,  0.024,  0.031,  0.034,  0.060,  0.055,  0.056, 
   2.0,    1.0,    1.0, -0.055, -0.017, -0.031, -0.086, -0.096, -0.044, 
   65.,    0.0,   0.84, -0.045, 0.0073, -0.044,  0.029,  0.025, -0.0032, 
   58.,    0.0,   0.83, 0.00052, -0.0042,  0.033,  0.040,  0.037,  0.054, 
   18.,    2.0,   0.94,  0.029, 0.0030,  0.034,  -0.11,  -0.12, -0.048, 
   42.,    1.0,   0.97, -0.092, -0.0070, 0.0072, -0.062, -0.073, -0.056, 
   32.,    0.0,   0.92, -0.0094, -0.030,  0.059, -0.051, -0.057, -0.026, 
   14.,    0.0,   0.92,  0.043, 0.0094, -0.0050, -0.054, -0.060,  0.021, 
   57.,    1.0,   0.89, -0.011,  0.068,  0.069,  0.020,  0.016, 0.0084, 
   8.0,    1.0,   0.98, -0.057,  0.010, -0.057, -0.069, -0.080, -0.024, 
   26.,    1.0,   0.90, 0.0010, -0.028, -0.0024,  0.015,  0.011,  0.063, 
   44.,    0.0,   0.88, -0.010,  0.051,  -0.12, -0.0092, -0.016, -0.011, 
   30.,    2.0,    1.0,  -0.17,    0.0, -0.081,  -0.17,  -0.18,  -0.10, 
   44.,    1.0,   0.92, -0.023,  0.037,  0.076, -0.0083, -0.019, -0.0060, 
   5.0,    1.0,   0.99, -0.067, -0.023, -0.024, -0.080, -0.090, -0.038, 
   83.,    1.0,   0.81,  0.073,  0.041,   0.11,   0.10,   0.10,  0.076, 
   58.,    2.0,   0.86,  -0.11, -0.085,  -0.15, -0.031, -0.039, -0.087, 
   39.,    1.0,   0.92, -0.021, -0.036, -0.0084, -0.011, -0.022, -0.013, 
   73.,    0.0,   0.83, -0.034, -0.016, -0.017,  0.043,  0.039,  0.019, 
   33.,    1.0,   0.86,  0.036,  0.033,  -0.24,  0.051,  0.046,  0.099, 
   44.,    2.0,   0.83,  0.025,  0.037,  0.046, 0.0046, -0.0040, -0.0060, 
   83.,    2.0,   0.77,  -0.17, -0.059,   -1.1,  0.064,  0.059, -0.027, 
   41.,    1.0,   0.97, -0.088, -0.087,  -0.17, -0.058, -0.068, -0.044, 
   59.,    0.0,   0.80,  0.065,  0.042,  0.053,  0.067,  0.063,  0.063, 
   23.,    0.0,   0.97, -0.036, -0.075, -0.047, -0.097,  -0.10, -0.059, 
   28.,    2.0,    1.0,  -0.15,  -0.23,  -0.31,  -0.17,  -0.18,  -0.13, 
   77.,    0.0,   0.81, -0.019,  0.016,  0.041,  0.058,  0.054,  0.028, 
   41.,    2.0,   0.88, -0.075, -0.036, -0.039, -0.045, -0.053,  -0.13, 
   51.,    2.0,   0.82, -0.013, -0.057, -0.031,  0.016,  0.011, -0.026, 
   99.,    1.0,   0.75,   0.13,  0.075,  0.055,   0.17,   0.16,   0.15, 
   29.,    2.0,   0.93,  0.032,  -0.11, -0.086, -0.095,  -0.10, -0.051, 
   95.,    1.0,   0.91,  -0.16, 0.0040, -0.0029, 0.0019, -0.0091, -0.025, 
   34.,    1.0,   0.94, -0.045,  -0.15, -0.088, -0.032, -0.042, -0.011, 
   38.,    2.0,   0.83,  0.020, -0.034, -0.079, -0.00049, -0.0090, -0.014, 
   14.,    0.0,   0.92,  0.043, 0.0094, -0.0050, -0.054, -0.060,  0.021, 
   84.,    2.0,   0.60,   0.20,   0.17,   0.21,   0.23,   0.23,   0.18, 
   94.,    1.0,   0.77,   0.11,   0.11,  0.098,   0.14,   0.14,   0.14, 
   14.,    0.0,   0.92,  0.043, 0.0094, -0.0050, -0.054, -0.060,  0.021, 
   35.,    0.0,   0.94, -0.061,  -0.11,  -0.12, -0.075, -0.080, -0.046, 
   25.,    2.0,   0.92, -0.069,  0.078,  -0.47, -0.090, -0.098, -0.068, 
   6.0,    2.0,   0.97,  0.011, -0.025, -0.014,  -0.14,  -0.15, -0.071, 
   86.,    0.0,   0.82,  -0.13, -0.0094,  0.013,  0.047,  0.043, -0.016, 
   41.,    1.0,   0.97, -0.088, -0.087,  -0.17, -0.058, -0.068, -0.044, 
   24.,    0.0,   0.93, 0.0073,  0.030, -0.085, -0.057, -0.063, -0.023, 
   97.,    2.0,   0.62,   0.13,   0.15,  0.063,   0.22,   0.21,   0.14, 
   29.,    0.0,   0.94, -0.0073,  0.025,  0.079, -0.071, -0.077, -0.030, 
   34.,    1.0,   0.94, -0.045,  -0.15, -0.088, -0.032, -0.042, -0.011, 
   61.,    2.0,   0.78, -0.026,  -0.13, -0.086,  0.057,  0.052, -0.0077, 
   98.,    0.0,   0.74,  0.023,  0.079,  0.029,   0.13,   0.13,  0.050, 
   94.,    2.0,   0.71, -0.0085,   0.18,  0.046,   0.13,   0.12,  0.086, 
   25.,    1.0,   0.98, -0.077,  0.019, -0.028, -0.063, -0.074, -0.037, 
   38.,    2.0,   0.83,  0.020, -0.034, -0.079, -0.00049, -0.0090, -0.014, 
   93.,    0.0,   0.83,  -0.13, -0.021, -0.060,  0.040,  0.037, -0.048, 
   5.0,    0.0,   0.95,  0.019,  0.039,  0.030, -0.078, -0.084, -0.011, 
   27.,    2.0,    1.0, -0.041,    0.0,  -0.14,  -0.17,  -0.18,  -0.24, 
   4.0,    2.0,    1.0, -0.038, -0.092, -0.054,  -0.17,  -0.18,  -0.13, 
   84.,    1.0,   0.93,  -0.16, -0.056,  0.061, -0.013, -0.024, -0.025, 
   53.,    2.0,   0.84, -0.087, -0.087, -0.090, -0.0045, -0.013, -0.073, 
   38.,    0.0,   0.88, -0.0073, -0.053,  -0.12, -0.0060, -0.013, -0.0060, 
   29.,    2.0,   0.93,  0.032,  -0.11, -0.086, -0.095,  -0.10, -0.051, 
   83.,    2.0,   0.77,  -0.17, -0.059,   -1.1,  0.064,  0.059, -0.027, 
   9.0,    0.0,   0.98, -0.049, -0.032,   0.18,  -0.11,  -0.12, -0.045, 
   34.,    2.0,   0.90, -0.047, -0.038, 0.0069, -0.068, -0.076, -0.069, 
   10.,    1.0,   0.98, -0.042, -0.0040, -0.015, -0.072, -0.083, -0.036, 
   56.,    0.0,   0.77,   0.11,   0.17,  0.066,  0.098,  0.094,   0.13, 
   61.,    1.0,   0.92, -0.038, -0.079, -0.039, -0.0073, -0.018, -0.017, 
   54.,    0.0,   0.83,  0.056,  0.049,  0.030,  0.045,  0.041,  0.075, 
   54.,    2.0,   0.90,  -0.22,  -0.21,  -0.19, -0.069, -0.077,  -0.16, 
   89.,    1.0,   0.89, -0.045, -0.031, 0.0031,  0.027,  0.023, 0.0095, 
   60.,    0.0,   0.84, -0.027,  0.032,  0.013,  0.028,  0.024, 0.0070, 
   6.0,    2.0,   0.97,  0.011, -0.025, -0.014,  -0.14,  -0.15, -0.071, 
   93.,    1.0,   0.85, -0.014,  0.031,  0.074,  0.059,  0.054,  0.045, 
   20.,    0.0,   0.94,  0.018, 0.0010,  0.015, -0.074, -0.079, -0.015, 
   72.,    1.0,   0.94,  -0.15,  0.033,  -0.13, -0.027, -0.037, -0.027, 
   45.,    1.0,   0.95, -0.070, -0.067, -0.075, -0.040, -0.050, -0.045, 
   73.,    2.0,   0.78, -0.026,  0.085, -0.087,  0.055,  0.050, -0.0029, 
   88.,    1.0,   0.85, 0.0015,  0.038,  0.038,  0.060,  0.055,  0.025, 
   48.,    0.0,   0.83,  0.051,   0.11, -0.0026,  0.038,  0.034,  0.062, 
   40.,    2.0,   0.86, -0.061, -0.066, -0.027, -0.033, -0.041, -0.061, 
   58.,    2.0,   0.86,  -0.11, -0.085,  -0.15, -0.031, -0.039, -0.087, 
   1.0,    0.0,   0.96,  0.043, -0.023,   0.16, -0.087, -0.093, -0.013, 
   71.,    0.0,   0.87, -0.073,  -0.11, -0.061, 0.0035, -0.0031, -0.052, 
   59.,    1.0,   0.90, -0.020, -0.010, 0.0037,  0.011, 0.0070,  0.013, 
   36.,    1.0,   0.95, -0.047, -0.013, -0.040, -0.034, -0.044, -0.023, 
   64.,    0.0,   0.85, -0.053, 0.0073,  0.025,  0.021,  0.018, -0.011, 
   26.,    0.0,   0.90,  0.055,  0.090,   0.12, -0.033, -0.040,  0.042, 
   0.0,    1.0,   0.99, -0.044, -0.044, -0.075, -0.074, -0.085, -0.034, 
   72.,    1.0,   0.94,  -0.15,  0.033,  -0.13, -0.027, -0.037, -0.027, 
   69.,    1.0,   0.89, -0.017, -0.043,  -0.16,  0.019,  0.015, 0.0021, 
   84.,    1.0,   0.93,  -0.16, -0.056,  0.061, -0.013, -0.024, -0.025, 
   8.0,    1.0,   0.98, -0.057,  0.010, -0.057, -0.069, -0.080, -0.024, 
   53.,    1.0,   0.89, -0.0096,  0.076,  0.058,  0.021,  0.017,  0.026, 
   28.,    1.0,   0.87,  0.029,  0.028,  0.038,  0.044,  0.039,  0.092, 
   76.,    1.0,   0.85,  0.024,  0.031,  0.034,  0.060,  0.055,  0.056, 
   61.,    0.0,   0.82, -0.0052,  0.013,  0.034,  0.050,  0.046,  0.025, 
   35.,    2.0,   0.90,  0.061,  -0.13,  0.040, -0.066, -0.074, -0.018, 
   96.,    0.0,   0.74,  0.029,  0.092,   0.14,   0.14,   0.13,  0.072, 
   91.,    0.0,   0.81, -0.013,  0.018,  0.030,  0.065,  0.061, 0.0094, 
   57.,    2.0,   0.77,  0.082,   0.20,   0.14,  0.062,  0.057,  0.048, 
   94.,    2.0,   0.71, -0.0085,   0.18,  0.046,   0.13,   0.12,  0.086, 
   36.,    0.0,   0.90, -0.034, -0.043, -0.047, -0.033, -0.040, -0.021, 
   18.,    2.0,   0.94,  0.029, 0.0030,  0.034,  -0.11,  -0.12, -0.048, 
   99.,    2.0,   0.72,  -0.12, -0.011,  -0.30,   0.11,   0.11,  0.047, 
   52.,    2.0,   0.89,  -0.19,  -0.19, -0.038, -0.060, -0.068,  -0.19, 
   81.,    2.0,   0.69,  0.072,  0.075,   0.16,   0.14,   0.14, 0.0090, 
   73.,    2.0,   0.78, -0.026,  0.085, -0.087,  0.055,  0.050, -0.0029, 
   28.,    0.0,   0.91,  0.016, -0.037,  0.048, -0.042, -0.048,  0.033, 
   8.0,    0.0,   0.93,  0.034, -0.0094, 0.00070, -0.063, -0.069,  0.011, 
   98.,    2.0,   0.65, -0.0080,  0.035,  -0.13,   0.18,   0.17,  0.045, 
   0.0,    1.0,   0.99, -0.044, -0.044, -0.075, -0.074, -0.085, -0.034, 
   17.,    0.0,   0.94, 0.0052,  0.023, -0.0020, -0.071, -0.077, -0.016, 
   94.,    1.0,   0.77,   0.11,   0.11,  0.098,   0.14,   0.14,   0.14, 
   11.,    1.0,    1.0, -0.078, -0.019, -0.012, -0.088, -0.098, -0.051, 
   98.,    2.0,   0.65, -0.0080,  0.035,  -0.13,   0.18,   0.17,  0.045, 
   25.,    1.0,   0.98, -0.077,  0.019, -0.028, -0.063, -0.074, -0.037, 
   38.,    2.0,   0.83,  0.020, -0.034, -0.079, -0.00049, -0.0090, -0.014, 
   77.,    1.0,   0.85,  0.028,  0.069,  0.050,  0.063,  0.058,  0.042, 
   23.,    2.0,   0.92,  0.056,  0.027,  0.045, -0.086, -0.094, -0.019, 
   75.,    1.0,   0.83,  0.053,  0.091, -0.046,  0.084,  0.080,  0.063, 
   0.0,    0.0,   0.99, -0.019, -0.039, -0.0058,  -0.12,  -0.12, -0.052, 
   3.0,    0.0,   0.98, -0.014, -0.034, -0.013,  -0.11,  -0.11, -0.047, 
   48.,    1.0,   0.88, -0.00050, -0.063,  -0.10,  0.029,  0.025,  0.047, 
   14.,    2.0,    1.0, -0.046, -0.078,   0.23,  -0.17,  -0.18,  -0.14, 
   90.,    0.0,   0.82,  -0.12, 0.0094, -0.021,  0.056,  0.052, -0.010, 
   22.,    1.0,   0.96, -0.039, 0.0030, 0.0035, -0.048, -0.058, -0.012, 
   17.,    0.0,   0.94, 0.0052,  0.023, -0.0020, -0.071, -0.077, -0.016, 
   58.,    2.0,   0.86,  -0.11, -0.085,  -0.15, -0.031, -0.039, -0.087, 
   79.,    0.0,   0.83, -0.063, -0.092,  0.078,  0.044,  0.040, -0.020, 
   26.,    0.0,   0.90,  0.055,  0.090,   0.12, -0.033, -0.040,  0.042, 
   44.,    0.0,   0.88, -0.010,  0.051,  -0.12, -0.0092, -0.016, -0.011, 
   8.0,    2.0,    1.0, -0.038, -0.031,  -0.11,  -0.17,  -0.18,  -0.13, 
   61.,    1.0,   0.92, -0.038, -0.079, -0.039, -0.0073, -0.018, -0.017, 
   33.,    2.0,    1.0,  -0.21,  -0.30,  -0.30,  -0.17,  -0.18,  -0.17, 
   34.,    1.0,   0.94, -0.045,  -0.15, -0.088, -0.032, -0.042, -0.011, 
   88.,    0.0,   0.78,  0.014,  0.074,  0.067,  0.091,  0.087,  0.038, 
   32.,    1.0,   0.93, -0.030,  0.061,  0.025, -0.021, -0.031, -0.0022, 
   76.,    0.0,   0.85, -0.061, -0.074, -0.034,  0.016,  0.013, -0.033, 
   35.,    0.0,   0.94, -0.061,  -0.11,  -0.12, -0.075, -0.080, -0.046, 
   71.,    2.0,   0.71,  0.078, -0.0090,   0.15,   0.12,   0.11,  0.099, 
   3.0,    1.0,    1.0, -0.057, -0.019, -0.018, -0.088, -0.098, -0.050, 
   66.,    0.0,   0.76,  0.044, -0.043,   0.11,   0.11,   0.10,  0.080, 
   24.,    2.0,   0.91,  0.053,  0.070,  0.094, -0.076, -0.084, -0.045, 
   74.,    2.0,   0.70,  0.087, 0.0090,  0.069,   0.13,   0.12,   0.11, 
   66.,    2.0,   0.76, -0.0035, -0.075,  0.018,  0.069,  0.064, -0.051, 
   56.,    2.0,   0.90,  -0.30,  -0.18,  -0.20, -0.066, -0.074,  -0.18, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   52.,    0.0,   0.88, -0.044, -0.049,   0.27, -0.0050, -0.011,  0.021, 
   24.,    1.0,   0.99, -0.092, -0.019, -0.032, -0.083, -0.093, -0.060, 
   52.,    2.0,   0.89,  -0.19,  -0.19, -0.038, -0.060, -0.068,  -0.19, 
   53.,    0.0,   0.82,  0.051, -0.014,  0.013,  0.053,  0.049,  0.055, 
   79.,    1.0,   0.88, -0.016, -0.045, -0.070,  0.032,  0.028,  0.017, 
   49.,    2.0,   0.77,   0.19,   0.13,   0.16,  0.066,  0.061,   0.11, 
   46.,    0.0,   0.89, -0.020,  -0.13,  -0.11, -0.019, -0.025, -0.047, 
   57.,    1.0,   0.89, -0.011,  0.068,  0.069,  0.020,  0.016, 0.0084, 
   9.0,    2.0,   0.99, -0.0080, -0.071, -0.020,  -0.16,  -0.17, -0.075, 
   55.,    1.0,   0.94, -0.054, -0.095, -0.077, -0.024, -0.034, -0.034, 
   78.,    2.0,   0.71,  0.039,   0.11,  0.067,   0.12,   0.12,  0.039, 
   94.,    0.0,   0.85, -0.053,  0.042, -0.015,  0.024,  0.020, -0.033, 
   61.,    0.0,   0.82, -0.0052,  0.013,  0.034,  0.050,  0.046,  0.025, 
   47.,    1.0,   0.98, -0.090,  -0.22,  -0.16, -0.070, -0.081,  -0.10, 
   76.,    2.0,   0.72,  0.066,  0.081,   0.16,   0.11,   0.10,  0.075, 
   15.,    1.0,   0.98, -0.035, -0.0060,  0.024, -0.065, -0.076, -0.033, 
   13.,    0.0,   0.95,  0.011,  0.019,  0.042, -0.081, -0.087, -0.016, 
   57.,    0.0,   0.88, -0.060,  0.057,  0.017, -0.0050, -0.011, -0.033, 
   15.,    1.0,   0.98, -0.035, -0.0060,  0.024, -0.065, -0.076, -0.033, 
   34.,    1.0,   0.94, -0.045,  -0.15, -0.088, -0.032, -0.042, -0.011, 
   43.,    0.0,   0.82,  0.046, 0.0073,  0.023,  0.048,  0.044,  0.052, 
   34.,    0.0,   0.89,  0.040,  0.030,  0.055, -0.021, -0.027, 0.0090, 
   75.,    0.0,   0.81, -0.017,  0.018,  0.021,  0.060,  0.056,  0.043, 
   34.,    0.0,   0.89,  0.040,  0.030,  0.055, -0.021, -0.027, 0.0090, 
   24.,    0.0,   0.93, 0.0073,  0.030, -0.085, -0.057, -0.063, -0.023, 
   65.,    0.0,   0.84, -0.045, 0.0073, -0.044,  0.029,  0.025, -0.0032, 
   54.,    1.0,   0.82,  0.078,  0.063,   0.24,  0.093,  0.089,   0.11, 
   96.,    0.0,   0.74,  0.029,  0.092,   0.14,   0.14,   0.13,  0.072, 
   21.,    1.0,   0.89,   0.11,  0.057,  0.045,  0.028,  0.024,  0.075, 
   94.,    1.0,   0.77,   0.11,   0.11,  0.098,   0.14,   0.14,   0.14, 
   67.,    0.0,   0.85, -0.059, -0.069, -0.012,  0.018,  0.015, -0.028, 
   45.,    2.0,   0.80, 0.0045,  0.034,  0.083,  0.034,  0.029,  0.016, 
   32.,    0.0,   0.92, -0.0094, -0.030,  0.059, -0.051, -0.057, -0.026, 
   46.,    2.0,   0.77,  0.081,  0.061,   0.14,  0.061,  0.056,  0.060, 
   47.,    1.0,   0.98, -0.090,  -0.22,  -0.16, -0.070, -0.081,  -0.10, 
   95.,    0.0,   0.80,  -0.10, -0.0052,  0.017,  0.069,  0.065, -0.035, 
   78.,    2.0,   0.71,  0.039,   0.11,  0.067,   0.12,   0.12,  0.039, 
   3.0,    0.0,   0.98, -0.014, -0.034, -0.013,  -0.11,  -0.11, -0.047, 
   83.,    0.0,   0.79, 0.0010,  0.018, -0.0059,  0.078,  0.074,  0.050, 
   35.,    0.0,   0.94, -0.061,  -0.11,  -0.12, -0.075, -0.080, -0.046, 
   83.,    0.0,   0.79, 0.0010,  0.018, -0.0059,  0.078,  0.074,  0.050, 
   48.,    1.0,   0.88, -0.00050, -0.063,  -0.10,  0.029,  0.025,  0.047, 
   88.,    1.0,   0.85, 0.0015,  0.038,  0.038,  0.060,  0.055,  0.025, 
   48.,    1.0,   0.88, -0.00050, -0.063,  -0.10,  0.029,  0.025,  0.047, 
   86.,    0.0,   0.82,  -0.13, -0.0094,  0.013,  0.047,  0.043, -0.016, 
   39.,    1.0,   0.92, -0.021, -0.036, -0.0084, -0.011, -0.022, -0.013, 
   20.,    2.0,   0.97, -0.0045, -0.0040, -0.019,  -0.13,  -0.14, -0.088, 
   98.,    1.0,   0.89,  -0.14, -0.0030,   0.15,  0.023,  0.019, -0.030, 
   87.,    1.0,   0.77,   0.13,   0.12,   0.13,   0.15,   0.14,   0.16, 
   92.,    2.0,   0.62,   0.13, -0.0080,  -0.26,   0.22,   0.21,   0.13, 
   6.0,    0.0,   0.97, -0.0078, -0.028, 0.0039,  -0.10,  -0.11, -0.038, 
   86.,    2.0,   0.69, 0.0030,   0.17,   0.13,   0.14,   0.13,  0.078, 
   66.,    0.0,   0.76,  0.044, -0.043,   0.11,   0.11,   0.10,  0.080, 
   71.,    0.0,   0.87, -0.073,  -0.11, -0.061, 0.0035, -0.0031, -0.052, 
   55.,    2.0,   0.77,  0.030,  -0.17,  -0.10,  0.060,  0.055, 0.0070, 
   15.,    1.0,   0.98, -0.035, -0.0060,  0.024, -0.065, -0.076, -0.033, 
   69.,    0.0,   0.82, -0.021,  0.039,   0.23,  0.053,  0.049,  0.017, 
   7.0,    2.0,   0.96,  0.038,  0.027,   0.11,  -0.13,  -0.14, -0.033, 
   76.,    0.0,   0.85, -0.061, -0.074, -0.034,  0.016,  0.013, -0.033, 
   66.,    0.0,   0.76,  0.044, -0.043,   0.11,   0.11,   0.10,  0.080, 
   79.,    2.0,   0.69,  0.058,   0.19,  -0.35,   0.14,   0.13,  0.081, 
   51.,    0.0,   0.85,  0.022, -0.042, -0.0056,  0.025,  0.021,  0.018, 
   32.,    1.0,   0.93, -0.030,  0.061,  0.025, -0.021, -0.031, -0.0022, 
   57.,    2.0,   0.77,  0.082,   0.20,   0.14,  0.062,  0.057,  0.048, 
   36.,    0.0,   0.90, -0.034, -0.043, -0.047, -0.033, -0.040, -0.021, 
   11.,    0.0,   0.94,  0.020,  0.034,   0.14, -0.071, -0.077, -0.012, 
